left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,141,168,45,30,93,49758,74,15,138,45,37,0,30,67,37,104,2.10448,0.737589,3.46667
1,113,238,88,22,128,49703,59,15,216,88,32,0,22,54,32,81,2.09259,0.716814,3.68182
2,222,344,107,51,186,49557,99,15,293,107,72,0,51,123,72,150,1.80488,0.675676,2.94118
3,221,392,120,57,215,49504,104,15,335,120,60,0,57,117,60,161,1.88889,0.728507,2.82456
4,241,363,104,56,203,49528,109,15,307,104,76,0,56,132,76,165,1.82576,0.684647,2.94643
5,228,451,144,60,247,49457,92,15,391,144,76,0,60,136,76,152,1.67647,0.666667,2.53333
6,147,161,45,30,86,49762,77,15,131,45,40,0,30,70,40,107,2.1,0.727891,3.56667
7,167,270,89,36,145,49650,80,15,234,89,51,0,36,87,51,116,1.91954,0.694611,3.22222
8,241,331,88,60,183,49566,103,15,271,88,78,0,60,138,78,163,1.74638,0.676349,2.71667
9,225,402,136,47,219,49487,111,15,355,136,67,0,47,114,67,158,1.97368,0.702222,3.3617
10,76,108,35,15,58,49857,35,15,93,35,26,0,15,41,26,50,1.85366,0.657895,3.33333
11,206,359,120,45,194,49543,98,15,314,120,63,0,45,108,63,143,1.90741,0.694175,3.17778
12,167,314,115,28,171,49599,87,15,286,115,52,0,28,80,52,115,2.0875,0.688623,4.10714
13,165,217,67,31,119,49684,99,15,186,67,35,0,31,66,35,130,2.5,0.787879,4.19355
14,244,401,128,53,220,49479,120,15,348,128,71,0,53,124,71,173,1.96774,0.709016,3.26415
15,220,388,116,58,214,49527,85,15,330,116,77,0,58,135,77,143,1.62963,0.65,2.46552
16,252,341,100,53,188,49537,122,15,288,100,77,0,53,130,77,175,1.93846,0.694444,3.30189
17,243,335,86,64,185,49566,99,15,271,86,80,0,64,144,80,163,1.6875,0.670782,2.54688
18,125,216,76,23,117,49723,61,15,193,76,41,0,23,64,41,84,1.95312,0.672,3.65217
19,229,386,144,32,210,49472,142,15,354,144,55,0,32,87,55,174,2.63218,0.759825,5.4375
20,184,230,78,29,123,49654,116,15,201,78,39,0,29,68,39,145,2.70588,0.788043,5
21,229,425,144,51,230,49468,107,15,374,144,71,0,51,122,71,158,1.87705,0.689956,3.09804
22,217,489,180,48,261,49396,115,15,441,180,54,0,48,102,54,163,2.12745,0.751152,3.39583
23,133,233,73,34,126,49706,61,15,199,73,38,0,34,72,38,95,1.84722,0.714286,2.79412
24,160,269,93,32,144,49625,106,15,237,93,22,0,32,54,22,138,2.96296,0.8625,4.3125
25,227,350,106,50,194,49554,96,15,300,106,81,0,50,131,81,146,1.73282,0.643172,2.92
26,203,384,133,43,208,49524,92,15,341,133,68,0,43,111,68,135,1.82883,0.665025,3.13953
27,214,322,103,41,178,49585,93,15,281,103,80,0,41,121,80,134,1.7686,0.626168,3.26829
28,232,387,128,50,209,49497,116,15,337,128,66,0,50,116,66,166,2,0.715517,3.32
29,217,322,93,52,177,49581,97,15,270,93,68,0,52,120,68,149,1.80833,0.686636,2.86538
30,236,343,109,49,185,49531,126,15,294,109,61,0,49,110,61,175,2.14545,0.741525,3.57143
31,227,374,128,44,202,49512,114,15,330,128,69,0,44,113,69,158,2.00885,0.696035,3.59091
32,244,336,97,53,186,49537,127,15,283,97,64,0,53,117,64,180,2.08547,0.737705,3.39623
33,138,209,60,35,114,49740,51,15,174,60,52,0,35,87,52,86,1.58621,0.623188,2.45714
34,234,391,112,60,219,49510,99,15,331,112,75,0,60,135,75,159,1.73333,0.679487,2.65
35,134,186,59,24,103,49739,75,15,162,59,35,0,24,59,35,99,2.27119,0.738806,4.125
36,219,366,112,53,201,49537,97,15,313,112,69,0,53,122,69,150,1.79508,0.684932,2.83019
37,165,257,93,26,138,49652,91,15,231,93,48,0,26,74,48,117,2.22973,0.709091,4.5
38,240,386,122,48,216,49505,109,15,338,122,83,0,48,131,83,157,1.83206,0.654167,3.27083
39,217,346,102,56,188,49573,81,15,290,102,80,0,56,136,80,137,1.59559,0.631336,2.44643
40,218,487,172,51,264,49408,105,15,436,172,62,0,51,113,62,156,1.9292,0.715596,3.05882
41,71,117,42,10,65,49848,35,15,107,42,26,0,10,36,26,45,1.97222,0.633803,4.5
42,201,300,98,39,163,49590,110,15,261,98,52,0,39,91,52,149,2.20879,0.741294,3.82051
43,227,374,110,57,207,49528,98,15,317,110,72,0,57,129,72,155,1.75969,0.682819,2.7193
44,252,363,109,57,197,49503,134,15,306,109,61,0,57,118,61,191,2.13559,0.757937,3.35088
45,219,373,120,49,204,49540,87,15,324,120,83,0,49,132,83,136,1.65909,0.621005,2.77551
46,215,360,112,50,198,49547,93,15,310,112,72,0,50,122,72,143,1.7623,0.665116,2.86
47,233,326,92,53,181,49572,102,15,273,92,78,0,53,131,78,155,1.77863,0.665236,2.92453
