left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,0,23,12,0,11,1977,0,8,23,12,0,0,0,0,0,0,nan,nan,nan
1,1,21,10,1,10,1979,0,10,20,10,0,0,1,1,0,1,1,1,1
2,0,15,8,0,7,1985,0,7,15,8,0,0,0,0,0,0,nan,nan,nan
3,0,15,8,0,7,1985,0,7,15,8,0,0,0,0,0,0,nan,nan,nan
4,2,23,11,1,11,1977,0,10,22,11,1,0,1,2,1,1,1,0.5,1
5,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
6,0,17,9,0,8,1983,0,8,17,9,0,0,0,0,0,0,nan,nan,nan
7,1,21,11,0,10,1979,0,10,21,11,1,0,0,1,1,0,1,0,nan
8,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
9,0,33,17,0,16,1967,0,10,33,17,0,0,0,0,0,0,nan,nan,nan
10,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
11,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
12,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
13,1,21,11,0,10,1979,0,10,21,11,1,0,0,1,1,0,1,0,nan
14,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
15,0,15,8,0,7,1985,0,7,15,8,0,0,0,0,0,0,nan,nan,nan
16,0,17,9,0,8,1983,0,8,17,9,0,0,0,0,0,0,nan,nan,nan
17,0,15,8,0,7,1985,0,7,15,8,0,0,0,0,0,0,nan,nan,nan
18,0,31,16,0,15,1969,0,10,31,16,0,0,0,0,0,0,nan,nan,nan
19,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
20,0,31,16,0,15,1969,0,10,31,16,0,0,0,0,0,0,nan,nan,nan
21,1,21,10,1,10,1979,0,10,20,10,0,0,1,1,0,1,1,1,1
22,0,13,7,0,6,1987,0,6,13,7,0,0,0,0,0,0,nan,nan,nan
23,0,15,8,0,7,1985,0,7,15,8,0,0,0,0,0,0,nan,nan,nan
24,0,17,9,0,8,1983,0,8,17,9,0,0,0,0,0,0,nan,nan,nan
25,0,17,9,0,8,1983,0,8,17,9,0,0,0,0,0,0,nan,nan,nan
26,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
27,1,21,11,0,10,1979,0,10,21,11,1,0,0,1,1,0,1,0,nan
28,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
29,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
30,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
31,1,19,10,0,9,1981,0,9,19,10,1,0,0,1,1,0,1,0,nan
32,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
33,0,11,6,0,5,1989,0,5,11,6,0,0,0,0,0,0,nan,nan,nan
34,0,26,13,0,13,1974,0,10,26,13,0,0,0,0,0,0,nan,nan,nan
35,0,15,8,0,7,1985,0,7,15,8,0,0,0,0,0,0,nan,nan,nan
36,0,17,9,0,8,1983,0,8,17,9,0,0,0,0,0,0,nan,nan,nan
37,0,35,18,0,17,1965,0,10,35,18,0,0,0,0,0,0,nan,nan,nan
38,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
39,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
40,0,13,7,0,6,1987,0,6,13,7,0,0,0,0,0,0,nan,nan,nan
41,1,21,11,0,10,1979,0,10,21,11,1,0,0,1,1,0,1,0,nan
42,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
43,0,17,9,0,8,1983,0,8,17,9,0,0,0,0,0,0,nan,nan,nan
44,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
45,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
46,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
47,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
48,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
49,1,19,10,0,9,1981,0,9,19,10,1,0,0,1,1,0,1,0,nan
50,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
51,0,17,9,0,8,1983,0,8,17,9,0,0,0,0,0,0,nan,nan,nan
52,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
53,1,21,10,1,10,1979,0,10,20,10,0,0,1,1,0,1,1,1,1
54,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
55,1,21,11,0,10,1979,0,10,21,11,1,0,0,1,1,0,1,0,nan
56,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
57,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
58,1,23,12,0,11,1977,0,10,23,12,1,0,0,1,1,0,1,0,nan
59,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
60,1,23,11,1,11,1977,0,10,22,11,0,0,1,1,0,1,1,1,1
61,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
62,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
63,1,31,16,0,15,1969,0,10,31,16,1,0,0,1,1,0,1,0,nan
64,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
65,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
66,0,17,9,0,8,1983,0,8,17,9,0,0,0,0,0,0,nan,nan,nan
67,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
68,1,19,10,0,9,1981,0,9,19,10,1,0,0,1,1,0,1,0,nan
69,0,17,9,0,8,1983,0,8,17,9,0,0,0,0,0,0,nan,nan,nan
70,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
71,1,13,7,0,6,1987,0,6,13,7,1,0,0,1,1,0,1,0,nan
72,1,27,13,1,13,1973,0,10,26,13,0,0,1,1,0,1,1,1,1
73,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
74,1,23,11,1,11,1977,0,10,22,11,0,0,1,1,0,1,1,1,1
75,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
76,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
77,1,21,10,1,10,1979,0,10,20,10,0,0,1,1,0,1,1,1,1
78,0,15,8,0,7,1985,0,7,15,8,0,0,0,0,0,0,nan,nan,nan
79,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
80,0,27,14,0,13,1973,0,9,27,14,0,0,0,0,0,0,nan,nan,nan
81,0,17,9,0,8,1983,0,8,17,9,0,0,0,0,0,0,nan,nan,nan
82,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
83,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
84,0,17,9,0,8,1983,0,8,17,9,0,0,0,0,0,0,nan,nan,nan
85,0,23,12,0,11,1977,0,9,23,12,0,0,0,0,0,0,nan,nan,nan
86,0,17,9,0,8,1983,0,8,17,9,0,0,0,0,0,0,nan,nan,nan
87,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
88,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
89,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
90,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
91,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
92,0,15,8,0,7,1985,0,7,15,8,0,0,0,0,0,0,nan,nan,nan
93,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
94,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
95,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
96,0,27,14,0,13,1973,0,10,27,14,0,0,0,0,0,0,nan,nan,nan
97,0,23,12,0,11,1977,0,8,23,12,0,0,0,0,0,0,nan,nan,nan
98,1,21,11,0,10,1979,0,10,21,11,1,0,0,1,1,0,1,0,nan
99,1,21,10,1,10,1979,0,10,20,10,0,0,1,1,0,1,1,1,1
100,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
101,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
102,0,25,13,0,12,1975,0,9,25,13,0,0,0,0,0,0,nan,nan,nan
103,0,17,9,0,8,1983,0,8,17,9,0,0,0,0,0,0,nan,nan,nan
104,0,13,7,0,6,1987,0,6,13,7,0,0,0,0,0,0,nan,nan,nan
105,1,21,10,1,10,1979,0,10,20,10,0,0,1,1,0,1,1,1,1
106,0,17,9,0,8,1983,0,8,17,9,0,0,0,0,0,0,nan,nan,nan
107,0,20,10,0,10,1980,0,10,20,10,0,0,0,0,0,0,nan,nan,nan
108,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
109,0,17,9,0,8,1983,0,7,17,9,0,0,0,0,0,0,nan,nan,nan
110,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
111,1,21,11,0,10,1979,0,10,21,11,1,0,0,1,1,0,1,0,nan
112,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
113,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
114,1,21,10,1,10,1979,0,10,20,10,0,0,1,1,0,1,1,1,1
115,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
116,1,21,11,0,10,1979,0,10,21,11,1,0,0,1,1,0,1,0,nan
117,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
118,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
119,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
120,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
121,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
122,0,15,8,0,7,1985,0,7,15,8,0,0,0,0,0,0,nan,nan,nan
123,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
124,1,21,10,1,10,1979,0,10,20,10,0,0,1,1,0,1,1,1,1
125,0,15,8,0,7,1985,0,7,15,8,0,0,0,0,0,0,nan,nan,nan
126,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
127,0,17,9,0,8,1983,0,8,17,9,0,0,0,0,0,0,nan,nan,nan
128,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
129,0,29,15,0,14,1971,0,9,29,15,0,0,0,0,0,0,nan,nan,nan
130,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
131,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
132,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
133,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
134,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
135,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
136,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
137,1,27,14,0,13,1973,0,10,27,14,1,0,0,1,1,0,1,0,nan
138,0,17,9,0,8,1983,0,8,17,9,0,0,0,0,0,0,nan,nan,nan
139,0,17,9,0,8,1983,0,8,17,9,0,0,0,0,0,0,nan,nan,nan
140,0,17,9,0,8,1983,0,7,17,9,0,0,0,0,0,0,nan,nan,nan
141,0,15,8,0,7,1985,0,7,15,8,0,0,0,0,0,0,nan,nan,nan
142,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
143,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
144,1,23,12,0,11,1977,0,10,23,12,1,0,0,1,1,0,1,0,nan
145,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
146,0,21,11,0,10,1979,0,7,21,11,0,0,0,0,0,0,nan,nan,nan
147,1,21,10,1,10,1979,0,10,20,10,0,0,1,1,0,1,1,1,1
148,0,15,8,0,7,1985,0,7,15,8,0,0,0,0,0,0,nan,nan,nan
149,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
150,0,23,12,0,11,1977,0,10,23,12,0,0,0,0,0,0,nan,nan,nan
