left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,18,174,76,7,91,9823,3,13,167,76,8,0,7,15,8,10,1.2,0.555556,1.42857
1,15,119,53,5,61,9880,1,13,114,53,9,0,5,14,9,6,1.07143,0.4,1.2
2,13,105,45,5,55,9895,0,13,100,45,8,0,5,13,8,5,1,0.384615,1
3,26,108,47,6,55,9887,5,13,102,47,15,0,6,21,15,11,1.2381,0.423077,1.83333
4,13,168,75,6,87,9830,2,13,162,75,5,0,6,11,5,8,1.18182,0.615385,1.33333
5,15,84,34,6,44,9916,0,13,78,34,9,0,6,15,9,6,1,0.4,1
6,11,94,40,4,50,9906,0,13,90,40,7,0,4,11,7,4,1,0.363636,1
7,10,96,43,3,50,9904,0,13,93,43,7,0,3,10,7,3,1,0.3,1
8,30,181,81,7,93,9812,7,13,174,81,16,0,7,23,16,14,1.30435,0.466667,2
9,20,136,61,6,69,9861,3,13,130,61,11,0,6,17,11,9,1.17647,0.45,1.5
10,20,57,25,3,29,9934,9,13,54,25,8,0,3,11,8,12,1.81818,0.6,4
11,28,132,50,12,70,9865,3,13,120,50,13,0,12,25,13,15,1.12,0.535714,1.25
12,38,143,54,14,75,9849,8,13,129,54,16,0,14,30,16,22,1.26667,0.578947,1.57143
13,17,72,33,3,36,9924,4,13,69,33,10,0,3,13,10,7,1.30769,0.411765,2.33333
14,8,129,61,1,67,9871,0,13,128,61,7,0,1,8,7,1,1,0.125,1
15,17,159,69,7,83,9841,0,13,152,69,10,0,7,17,10,7,1,0.411765,1
16,27,137,53,13,71,9858,5,13,124,53,9,0,13,22,9,18,1.22727,0.666667,1.38462
17,15,126,55,5,66,9871,3,13,121,55,7,0,5,12,7,8,1.25,0.533333,1.6
18,19,69,26,7,36,9926,5,13,62,26,7,0,7,14,7,12,1.35714,0.631579,1.71429
19,6,29,13,2,14,9968,3,12,27,13,1,0,2,3,1,5,2,0.833333,2.5
20,20,117,50,8,59,9882,1,13,109,50,11,0,8,19,11,9,1.05263,0.45,1.125
21,8,63,29,2,32,9936,1,13,61,29,5,0,2,7,5,3,1.14286,0.375,1.5
22,25,109,43,9,57,9887,4,13,100,43,12,0,9,21,12,13,1.19048,0.52,1.44444
23,5,86,40,3,43,9914,0,13,83,40,2,0,3,5,2,3,1,0.6,1
24,21,136,58,7,71,9861,3,13,129,58,11,0,7,18,11,10,1.16667,0.47619,1.42857
25,14,60,25,5,30,9938,2,13,55,25,7,0,5,12,7,7,1.16667,0.5,1.4
26,26,231,99,12,120,9769,0,13,219,99,14,0,12,26,14,12,1,0.461538,1
27,14,151,66,7,78,9849,0,13,144,66,7,0,7,14,7,7,1,0.5,1
28,23,161,69,8,84,9839,0,13,153,69,15,0,8,23,15,8,1,0.347826,1
29,22,170,73,8,89,9828,2,13,162,73,12,0,8,20,12,10,1.1,0.454545,1.25
30,25,194,87,6,101,9799,7,13,188,87,12,0,6,18,12,13,1.38889,0.52,2.16667
