left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,121,63,15,16,32,1845,92,10,47,15,13,0,16,29,13,108,4.17241,0.892562,6.75
1,248,149,37,37,75,1682,169,10,112,37,42,0,37,79,42,206,3.13924,0.830645,5.56757
2,246,144,45,27,72,1663,193,10,117,45,26,0,27,53,26,220,4.64151,0.894309,8.14815
3,216,153,52,25,76,1679,168,10,128,52,23,0,25,48,23,193,4.5,0.893519,7.72
4,100,77,27,12,38,1846,77,10,65,27,11,0,12,23,11,89,4.34783,0.89,7.41667
5,231,71,23,13,35,1725,204,10,58,23,14,0,13,27,14,217,8.55556,0.939394,16.6923
6,159,77,15,24,38,1814,109,10,53,15,26,0,24,50,26,133,3.18,0.836478,5.54167
7,218,126,37,26,63,1715,159,10,100,37,33,0,26,59,33,185,3.69492,0.848624,7.11538
8,135,97,30,19,48,1803,100,10,78,30,16,0,19,35,16,119,3.85714,0.881481,6.26316
9,205,127,40,24,63,1714,159,10,103,40,22,0,24,46,22,183,4.45652,0.892683,7.625
10,197,97,28,21,48,1743,160,10,76,28,16,0,21,37,16,181,5.32432,0.918782,8.61905
11,230,160,41,39,80,1688,152,10,121,41,39,0,39,78,39,191,2.94872,0.830435,4.89744
12,224,153,38,39,76,1698,149,10,114,38,36,0,39,75,36,188,2.98667,0.839286,4.82051
13,209,123,28,34,61,1739,138,10,89,28,37,0,34,71,37,172,2.94366,0.822967,5.05882
14,243,190,56,39,95,1644,166,10,151,56,38,0,39,77,38,205,3.15584,0.843621,5.25641
15,233,168,48,36,84,1672,160,10,132,48,37,0,36,73,37,196,3.19178,0.841202,5.44444
16,228,85,26,17,42,1719,196,10,68,26,15,0,17,32,15,213,7.125,0.934211,12.5294
17,122,79,23,17,39,1834,87,10,62,23,18,0,17,35,18,104,3.48571,0.852459,6.11765
18,239,153,47,30,76,1672,175,10,123,47,34,0,30,64,34,205,3.73438,0.857741,6.83333
19,210,121,40,21,60,1708,171,10,100,40,18,0,21,39,18,192,5.38462,0.914286,9.14286
20,229,151,42,34,75,1682,167,10,117,42,28,0,34,62,28,201,3.69355,0.877729,5.91176
21,258,178,42,46,90,1656,166,10,132,42,46,0,46,92,46,212,2.80435,0.821705,4.6087
22,123,74,20,17,37,1836,90,10,57,20,16,0,17,33,16,107,3.72727,0.869919,6.29412
23,158,81,27,14,40,1787,132,10,67,27,12,0,14,26,12,146,6.07692,0.924051,10.4286
24,106,75,23,15,37,1852,73,10,60,23,18,0,15,33,18,88,3.21212,0.830189,5.86667
25,223,177,57,32,88,1656,167,10,145,57,24,0,32,56,24,199,3.98214,0.892377,6.21875
26,238,169,54,31,84,1655,176,10,138,54,31,0,31,62,31,207,3.83871,0.869748,6.67742
27,206,143,34,38,71,1726,131,10,105,34,37,0,38,75,37,169,2.74667,0.820388,4.44737
28,206,111,40,15,56,1711,178,10,96,40,13,0,15,28,13,193,7.35714,0.936893,12.8667
29,232,129,30,35,64,1718,153,10,94,30,44,0,35,79,44,188,2.93671,0.810345,5.37143
30,133,93,26,20,47,1811,96,10,73,26,17,0,20,37,17,116,3.59459,0.87218,5.8
