left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,23,202,94,6,102,9790,8,13,196,94,9,0,6,15,9,14,1.53333,0.608696,2.33333
1,3,49,22,1,26,9951,0,13,48,22,2,0,1,3,2,1,1,0.333333,1
2,22,160,72,5,83,9837,3,13,155,72,14,0,5,19,14,8,1.15789,0.363636,1.6
3,10,120,56,3,61,9880,0,13,117,56,7,0,3,10,7,3,1,0.3,1
4,14,215,97,6,112,9785,0,13,209,97,8,0,6,14,8,6,1,0.428571,1
5,34,277,120,15,142,9717,6,13,262,120,13,0,15,28,13,21,1.21429,0.617647,1.4
6,12,150,66,6,78,9850,0,13,144,66,6,0,6,12,6,6,1,0.5,1
7,23,136,56,7,73,9864,0,13,129,56,16,0,7,23,16,7,1,0.304348,1
8,11,77,31,5,41,9922,1,13,72,31,5,0,5,10,5,6,1.1,0.545455,1.2
9,10,97,44,3,50,9900,3,13,94,44,4,0,3,7,4,6,1.42857,0.6,2
10,26,265,120,10,135,9731,4,13,255,120,12,0,10,22,12,14,1.18182,0.538462,1.4
11,11,154,71,5,78,9845,1,13,149,71,5,0,5,10,5,6,1.1,0.545455,1.2
12,28,416,193,9,214,9584,0,13,407,193,19,0,9,28,19,9,1,0.321429,1
13,19,252,110,9,133,9748,0,13,243,110,10,0,9,19,10,9,1,0.473684,1
14,30,475,225,10,240,9522,3,13,465,225,17,0,10,27,17,13,1.11111,0.433333,1.3
15,30,236,97,11,128,9763,1,13,225,97,18,0,11,29,18,12,1.03448,0.4,1.09091
16,28,336,157,7,172,9661,3,13,329,157,18,0,7,25,18,10,1.12,0.357143,1.42857
17,19,237,108,7,122,9759,4,13,230,108,8,0,7,15,8,11,1.26667,0.578947,1.57143
18,14,85,31,9,45,9914,1,13,76,31,4,0,9,13,4,10,1.07692,0.714286,1.11111
19,15,176,83,4,89,9822,2,13,172,83,9,0,4,13,9,6,1.15385,0.4,1.5
20,12,84,39,2,43,9915,1,13,82,39,9,0,2,11,9,3,1.09091,0.25,1.5
21,29,154,58,14,82,9844,2,13,140,58,13,0,14,27,13,16,1.07407,0.551724,1.14286
22,14,155,68,9,78,9843,2,13,146,68,3,0,9,12,3,11,1.16667,0.785714,1.22222
23,26,423,199,7,217,9572,5,13,416,199,14,0,7,21,14,12,1.2381,0.461538,1.71429
24,23,400,186,10,204,9598,2,13,390,186,11,0,10,21,11,12,1.09524,0.521739,1.2
25,7,139,64,4,71,9861,0,13,135,64,3,0,4,7,3,4,1,0.571429,1
26,17,279,132,5,142,9718,3,13,274,132,9,0,5,14,9,8,1.21429,0.470588,1.6
27,34,299,135,12,152,9693,8,13,287,135,14,0,12,26,14,20,1.30769,0.588235,1.66667
28,22,240,100,14,126,9757,3,13,226,100,5,0,14,19,5,17,1.15789,0.772727,1.21429
29,20,98,38,10,50,9896,6,13,88,38,4,0,10,14,4,16,1.42857,0.8,1.6
30,13,74,30,5,39,9925,1,13,69,30,7,0,5,12,7,6,1.08333,0.461538,1.2
31,31,126,54,7,65,9868,6,13,119,54,18,0,7,25,18,13,1.24,0.419355,1.85714
32,12,158,74,4,80,9842,0,13,154,74,8,0,4,12,8,4,1,0.333333,1
33,14,94,40,5,49,9905,1,13,89,40,8,0,5,13,8,6,1.07692,0.428571,1.2
34,16,134,62,3,69,9863,3,13,131,62,10,0,3,13,10,6,1.23077,0.375,2
35,1,32,16,0,16,9968,0,13,32,16,1,0,0,1,1,0,1,0,nan
36,33,182,77,12,93,9807,11,13,170,77,10,0,12,22,10,23,1.5,0.69697,1.91667
37,28,313,139,12,162,9683,4,13,301,139,12,0,12,24,12,16,1.16667,0.571429,1.33333
38,17,240,109,8,123,9759,1,13,232,109,8,0,8,16,8,9,1.0625,0.529412,1.125
39,10,101,44,4,53,9899,0,13,97,44,6,0,4,10,6,4,1,0.4,1
40,14,172,81,4,87,9826,2,13,168,81,8,0,4,12,8,6,1.16667,0.428571,1.5
41,29,231,100,13,118,9766,3,13,218,100,13,0,13,26,13,16,1.11538,0.551724,1.23077
42,21,194,84,9,101,9804,2,13,185,84,10,0,9,19,10,11,1.10526,0.52381,1.22222
43,12,143,65,4,74,9855,2,13,139,65,6,0,4,10,6,6,1.2,0.5,1.5
44,43,259,99,22,138,9740,1,13,237,99,20,0,22,42,20,23,1.02381,0.534884,1.04545
45,17,220,95,10,115,9780,0,13,210,95,7,0,10,17,7,10,1,0.588235,1
46,15,167,70,8,89,9833,0,13,159,70,7,0,8,15,7,8,1,0.533333,1
47,17,77,32,6,39,9914,9,13,71,32,2,0,6,8,2,15,2.125,0.882353,2.5
48,18,256,119,5,132,9740,4,13,251,119,9,0,5,14,9,9,1.28571,0.5,1.8
49,15,147,64,7,76,9853,0,13,140,64,8,0,7,15,8,7,1,0.466667,1
50,23,220,95,10,115,9780,0,13,210,95,13,0,10,23,13,10,1,0.434783,1
51,21,210,93,7,110,9790,0,13,203,93,14,0,7,21,14,7,1,0.333333,1
52,16,66,26,6,34,9933,1,13,60,26,9,0,6,15,9,7,1.06667,0.4375,1.16667
53,5,58,26,3,29,9941,1,13,55,26,1,0,3,4,1,4,1.25,0.8,1.33333
54,20,122,52,7,63,9876,2,13,115,52,11,0,7,18,11,9,1.11111,0.45,1.28571
55,13,202,92,8,102,9797,1,13,194,92,4,0,8,12,4,9,1.08333,0.692308,1.125
56,10,172,80,4,88,9828,0,13,168,80,6,0,4,10,6,4,1,0.4,1
57,19,122,54,5,63,9870,8,13,117,54,6,0,5,11,6,13,1.72727,0.684211,2.6
58,14,125,56,6,63,9875,0,13,119,56,8,0,6,14,8,6,1,0.428571,1
59,21,151,60,9,82,9848,1,13,142,60,11,0,9,20,11,10,1.05,0.47619,1.11111
60,27,298,140,7,151,9699,3,13,291,140,17,0,7,24,17,10,1.125,0.37037,1.42857
61,17,124,54,5,65,9873,3,13,119,54,9,0,5,14,9,8,1.21429,0.470588,1.6
62,27,230,93,16,121,9769,1,13,214,93,10,0,16,26,10,17,1.03846,0.62963,1.0625
63,32,343,149,13,181,9656,1,13,330,149,18,0,13,31,18,14,1.03226,0.4375,1.07692
64,26,539,255,10,274,9458,3,13,529,255,13,0,10,23,13,13,1.13043,0.5,1.3
65,22,337,152,11,174,9662,1,13,326,152,10,0,11,21,10,12,1.04762,0.545455,1.09091
66,22,139,58,9,72,9859,2,13,130,58,11,0,9,20,11,11,1.1,0.5,1.22222
67,22,116,47,8,61,9878,6,13,108,47,8,0,8,16,8,14,1.375,0.636364,1.75
68,18,68,23,9,36,9931,1,13,59,23,8,0,9,17,8,10,1.05882,0.555556,1.11111
69,13,179,82,6,91,9820,1,13,173,82,6,0,6,12,6,7,1.08333,0.538462,1.16667
70,21,135,56,7,72,9864,1,13,128,56,13,0,7,20,13,8,1.05,0.380952,1.14286
71,17,237,108,6,123,9762,1,13,231,108,10,0,6,16,10,7,1.0625,0.411765,1.16667
72,23,181,79,9,93,9818,1,13,172,79,13,0,9,22,13,10,1.04545,0.434783,1.11111
73,18,89,33,8,48,9910,1,13,81,33,9,0,8,17,9,9,1.05882,0.5,1.125
74,14,95,40,5,50,9905,0,13,90,40,9,0,5,14,9,5,1,0.357143,1
75,16,65,25,6,34,9932,3,13,59,25,7,0,6,13,7,9,1.23077,0.5625,1.5
76,6,55,24,3,28,9945,0,13,52,24,3,0,3,6,3,3,1,0.5,1
77,20,228,103,7,118,9771,1,13,221,103,12,0,7,19,12,8,1.05263,0.4,1.14286
78,29,267,120,7,140,9731,2,13,260,120,20,0,7,27,20,9,1.07407,0.310345,1.28571
79,29,250,110,10,130,9747,3,13,240,110,16,0,10,26,16,13,1.11538,0.448276,1.3
80,7,50,20,5,25,9948,2,13,45,20,0,0,5,5,0,7,1.4,1,1.4
81,13,150,67,5,78,9850,0,13,145,67,8,0,5,13,8,5,1,0.384615,1
82,3,115,54,2,59,9885,0,13,113,54,1,0,2,3,1,2,1,0.666667,1
83,13,74,34,3,37,9925,1,13,71,34,9,0,3,12,9,4,1.08333,0.307692,1.33333
84,15,167,77,3,87,9833,0,13,164,77,12,0,3,15,12,3,1,0.2,1
85,17,97,38,7,52,9899,4,13,90,38,6,0,7,13,6,11,1.30769,0.647059,1.57143
86,22,122,47,9,66,9878,0,13,113,47,13,0,9,22,13,9,1,0.409091,1
87,21,165,71,9,85,9833,2,13,156,71,10,0,9,19,10,11,1.10526,0.52381,1.22222
88,31,178,72,11,95,9819,3,13,167,72,17,0,11,28,17,14,1.10714,0.451613,1.27273
89,32,169,68,12,89,9826,5,13,157,68,15,0,12,27,15,17,1.18519,0.53125,1.41667
90,34,307,128,15,164,9692,1,13,292,128,18,0,15,33,18,16,1.0303,0.470588,1.06667
91,30,335,150,14,171,9662,3,13,321,150,13,0,14,27,13,17,1.11111,0.566667,1.21429
92,11,102,46,4,52,9898,0,13,98,46,7,0,4,11,7,4,1,0.363636,1
93,17,127,54,8,65,9869,4,13,119,54,5,0,8,13,5,12,1.30769,0.705882,1.5
94,14,107,48,4,55,9893,0,13,103,48,10,0,4,14,10,4,1,0.285714,1
95,13,184,84,6,94,9816,0,13,178,84,7,0,6,13,7,6,1,0.461538,1
96,28,339,149,12,178,9659,2,13,327,149,14,0,12,26,14,14,1.07692,0.5,1.16667
97,34,378,169,14,195,9617,5,13,364,169,15,0,14,29,15,19,1.17241,0.558824,1.35714
98,37,172,71,10,91,9821,7,13,162,71,20,0,10,30,20,17,1.23333,0.459459,1.7
99,29,253,112,8,133,9746,1,13,245,112,20,0,8,28,20,9,1.03571,0.310345,1.125
100,15,93,38,7,48,9903,4,13,86,38,4,0,7,11,4,11,1.36364,0.733333,1.57143
101,17,115,49,6,60,9885,0,13,109,49,11,0,6,17,11,6,1,0.352941,1
102,19,106,41,8,57,9890,4,13,98,41,7,0,8,15,7,12,1.26667,0.631579,1.5
103,7,94,42,3,49,9906,0,13,91,42,4,0,3,7,4,3,1,0.428571,1
104,30,324,144,12,168,9674,2,13,312,144,16,0,12,28,16,14,1.07143,0.466667,1.16667
105,24,156,63,9,84,9842,2,13,147,63,13,0,9,22,13,11,1.09091,0.458333,1.22222
106,34,335,146,16,173,9661,4,13,319,146,14,0,16,30,14,20,1.13333,0.588235,1.25
107,11,134,62,4,68,9866,0,13,130,62,7,0,4,11,7,4,1,0.363636,1
108,38,198,84,11,103,9796,6,13,187,84,21,0,11,32,21,17,1.1875,0.447368,1.54545
109,26,273,122,13,138,9727,0,13,260,122,13,0,13,26,13,13,1,0.5,1
110,4,52,22,3,27,9947,1,13,49,22,0,0,3,3,0,4,1.33333,1,1.33333
111,9,42,17,3,22,9956,2,13,39,17,4,0,3,7,4,5,1.28571,0.555556,1.66667
112,24,521,250,8,263,9477,2,13,513,250,14,0,8,22,14,10,1.09091,0.416667,1.25
113,21,133,61,4,68,9863,4,13,129,61,13,0,4,17,13,8,1.23529,0.380952,2
114,31,181,69,15,97,9817,2,13,166,69,14,0,15,29,14,17,1.06897,0.548387,1.13333
115,28,445,211,9,225,9547,8,13,436,211,11,0,9,20,11,17,1.4,0.607143,1.88889
116,35,298,130,13,155,9697,5,13,285,130,17,0,13,30,17,18,1.16667,0.514286,1.38462
117,14,135,60,7,68,9862,3,13,128,60,4,0,7,11,4,10,1.27273,0.714286,1.42857
118,24,138,60,7,71,9859,3,13,131,60,14,0,7,21,14,10,1.14286,0.416667,1.42857
119,12,258,120,6,132,9741,1,13,252,120,5,0,6,11,5,7,1.09091,0.583333,1.16667
120,32,378,167,15,196,9621,1,13,363,167,16,0,15,31,16,16,1.03226,0.5,1.06667
121,26,195,85,9,101,9800,5,13,186,85,12,0,9,21,12,14,1.2381,0.538462,1.55556
122,30,183,80,10,93,9811,6,13,173,80,14,0,10,24,14,16,1.25,0.533333,1.6
123,22,86,33,7,46,9912,2,13,79,33,13,0,7,20,13,9,1.1,0.409091,1.28571
124,16,90,36,6,48,9909,1,13,84,36,9,0,6,15,9,7,1.06667,0.4375,1.16667
125,31,244,107,12,125,9755,1,13,232,107,18,0,12,30,18,13,1.03333,0.419355,1.08333
126,29,224,99,11,114,9773,3,13,213,99,15,0,11,26,15,14,1.11538,0.482759,1.27273
127,14,78,33,5,40,9921,1,13,73,33,8,0,5,13,8,6,1.07692,0.428571,1.2
128,12,253,117,5,131,9747,0,13,248,117,7,0,5,12,7,5,1,0.416667,1
129,25,159,67,10,82,9839,2,13,149,67,13,0,10,23,13,12,1.08696,0.48,1.2
130,18,249,112,10,127,9750,1,13,239,112,7,0,10,17,7,11,1.05882,0.611111,1.1
131,27,147,61,10,76,9848,5,13,137,61,12,0,10,22,12,15,1.22727,0.555556,1.5
132,36,362,161,14,187,9634,4,13,348,161,18,0,14,32,18,18,1.125,0.5,1.28571
133,27,231,95,13,123,9767,2,13,218,95,12,0,13,25,12,15,1.08,0.555556,1.15385
134,16,240,114,4,122,9752,8,13,236,114,4,0,4,8,4,12,2,0.75,3
135,8,59,28,2,29,9937,4,12,57,28,2,0,2,4,2,6,2,0.75,3
136,10,214,104,2,108,9786,0,13,212,104,8,0,2,10,8,2,1,0.2,1
137,35,211,90,10,111,9785,4,13,201,90,21,0,10,31,21,14,1.12903,0.4,1.4
138,25,480,222,12,246,9520,0,13,468,222,13,0,12,25,13,12,1,0.48,1
139,22,349,164,8,177,9650,1,13,341,164,13,0,8,21,13,9,1.04762,0.409091,1.125
140,18,106,41,9,56,9893,1,13,97,41,8,0,9,17,8,10,1.05882,0.555556,1.11111
