left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,1,34,17,0,17,49966,0,15,34,17,1,0,0,1,1,0,1,0,nan
1,0,29,15,0,14,49971,0,14,29,15,0,0,0,0,0,0,nan,nan,nan
2,0,32,16,0,16,49968,0,15,32,16,0,0,0,0,0,0,nan,nan,nan
3,0,44,22,0,22,49956,0,15,44,22,0,0,0,0,0,0,nan,nan,nan
4,0,33,17,0,16,49967,0,14,33,17,0,0,0,0,0,0,nan,nan,nan
5,0,31,16,0,15,49969,0,14,31,16,0,0,0,0,0,0,nan,nan,nan
6,1,37,17,1,19,49963,0,15,36,17,0,0,1,1,0,1,1,1,1
7,0,29,15,0,14,49971,0,14,29,15,0,0,0,0,0,0,nan,nan,nan
8,0,35,18,0,17,49965,0,14,35,18,0,0,0,0,0,0,nan,nan,nan
9,0,46,23,0,23,49954,0,15,46,23,0,0,0,0,0,0,nan,nan,nan
10,1,33,17,0,16,49967,0,14,33,17,1,0,0,1,1,0,1,0,nan
11,0,47,24,0,23,49953,0,14,47,24,0,0,0,0,0,0,nan,nan,nan
12,0,25,13,0,12,49975,0,12,25,13,0,0,0,0,0,0,nan,nan,nan
13,2,70,35,0,35,49930,0,15,70,35,2,0,0,2,2,0,1,0,nan
14,0,29,15,0,14,49971,0,13,29,15,0,0,0,0,0,0,nan,nan,nan
15,1,31,16,0,15,49969,0,14,31,16,1,0,0,1,1,0,1,0,nan
16,0,31,16,0,15,49969,0,14,31,16,0,0,0,0,0,0,nan,nan,nan
17,0,36,18,0,18,49964,0,15,36,18,0,0,0,0,0,0,nan,nan,nan
18,0,29,15,0,14,49971,0,14,29,15,0,0,0,0,0,0,nan,nan,nan
19,0,61,31,0,30,49939,0,14,61,31,0,0,0,0,0,0,nan,nan,nan
20,0,29,15,0,14,49971,0,13,29,15,0,0,0,0,0,0,nan,nan,nan
