left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,0,39,20,0,19,49961,0,14,39,20,0,0,0,0,0,0,nan,nan,nan
1,0,33,17,0,16,49967,0,14,33,17,0,0,0,0,0,0,nan,nan,nan
2,1,41,19,1,21,49959,0,15,40,19,0,0,1,1,0,1,1,1,1
3,0,29,15,0,14,49971,0,14,29,15,0,0,0,0,0,0,nan,nan,nan
4,0,30,15,0,15,49970,0,15,30,15,0,0,0,0,0,0,nan,nan,nan
5,0,39,20,0,19,49961,0,14,39,20,0,0,0,0,0,0,nan,nan,nan
6,0,27,14,0,13,49973,0,13,27,14,0,0,0,0,0,0,nan,nan,nan
7,0,50,25,0,25,49950,0,15,50,25,0,0,0,0,0,0,nan,nan,nan
8,0,54,27,0,27,49946,0,15,54,27,0,0,0,0,0,0,nan,nan,nan
9,0,49,25,0,24,49951,0,14,49,25,0,0,0,0,0,0,nan,nan,nan
10,0,29,15,0,14,49971,0,14,29,15,0,0,0,0,0,0,nan,nan,nan
11,0,27,14,0,13,49973,0,13,27,14,0,0,0,0,0,0,nan,nan,nan
12,0,40,20,0,20,49960,0,15,40,20,0,0,0,0,0,0,nan,nan,nan
13,1,29,15,0,14,49971,0,14,29,15,1,0,0,1,1,0,1,0,nan
14,0,30,15,0,15,49970,0,15,30,15,0,0,0,0,0,0,nan,nan,nan
15,0,27,14,0,13,49973,0,13,27,14,0,0,0,0,0,0,nan,nan,nan
16,0,35,18,0,17,49965,0,14,35,18,0,0,0,0,0,0,nan,nan,nan
17,0,30,15,0,15,49970,0,15,30,15,0,0,0,0,0,0,nan,nan,nan
18,1,30,14,1,15,49970,0,15,29,14,0,0,1,1,0,1,1,1,1
19,0,43,22,0,21,49957,0,14,43,22,0,0,0,0,0,0,nan,nan,nan
20,0,29,15,0,14,49971,0,14,29,15,0,0,0,0,0,0,nan,nan,nan
21,2,41,20,0,21,49959,0,15,41,20,2,0,0,2,2,0,1,0,nan
22,0,49,25,0,24,49951,0,13,49,25,0,0,0,0,0,0,nan,nan,nan
23,0,65,33,0,32,49935,0,13,65,33,0,0,0,0,0,0,nan,nan,nan
24,1,47,24,0,23,49953,0,14,47,24,1,0,0,1,1,0,1,0,nan
25,0,47,24,0,23,49953,0,14,47,24,0,0,0,0,0,0,nan,nan,nan
26,0,33,17,0,16,49967,0,14,33,17,0,0,0,0,0,0,nan,nan,nan
27,0,47,24,0,23,49953,0,14,47,24,0,0,0,0,0,0,nan,nan,nan
28,0,30,15,0,15,49970,0,15,30,15,0,0,0,0,0,0,nan,nan,nan
29,0,35,18,0,17,49965,0,14,35,18,0,0,0,0,0,0,nan,nan,nan
30,0,37,19,0,18,49963,0,14,37,19,0,0,0,0,0,0,nan,nan,nan
31,0,29,15,0,14,49971,0,14,29,15,0,0,0,0,0,0,nan,nan,nan
32,0,65,33,0,32,49935,0,14,65,33,0,0,0,0,0,0,nan,nan,nan
33,0,58,29,0,29,49942,0,15,58,29,0,0,0,0,0,0,nan,nan,nan
34,0,35,18,0,17,49965,0,14,35,18,0,0,0,0,0,0,nan,nan,nan
35,0,43,22,0,21,49957,0,14,43,22,0,0,0,0,0,0,nan,nan,nan
36,0,29,15,0,14,49971,0,14,29,15,0,0,0,0,0,0,nan,nan,nan
37,0,34,17,0,17,49966,0,15,34,17,0,0,0,0,0,0,nan,nan,nan
38,0,46,23,0,23,49954,0,15,46,23,0,0,0,0,0,0,nan,nan,nan
39,0,30,15,0,15,49970,0,15,30,15,0,0,0,0,0,0,nan,nan,nan
40,0,31,16,0,15,49969,0,13,31,16,0,0,0,0,0,0,nan,nan,nan
41,0,51,26,0,25,49949,0,14,51,26,0,0,0,0,0,0,nan,nan,nan
42,0,33,17,0,16,49967,0,15,33,17,0,0,0,0,0,0,nan,nan,nan
43,0,70,35,0,35,49930,0,15,70,35,0,0,0,0,0,0,nan,nan,nan
44,0,29,15,0,14,49971,0,14,29,15,0,0,0,0,0,0,nan,nan,nan
45,0,31,16,0,15,49969,0,14,31,16,0,0,0,0,0,0,nan,nan,nan
46,0,35,18,0,17,49965,0,13,35,18,0,0,0,0,0,0,nan,nan,nan
47,0,31,16,0,15,49969,0,14,31,16,0,0,0,0,0,0,nan,nan,nan
48,0,27,14,0,13,49973,0,13,27,14,0,0,0,0,0,0,nan,nan,nan
49,0,90,45,0,45,49910,0,15,90,45,0,0,0,0,0,0,nan,nan,nan
50,0,27,14,0,13,49973,0,13,27,14,0,0,0,0,0,0,nan,nan,nan
51,0,30,15,0,15,49970,0,15,30,15,0,0,0,0,0,0,nan,nan,nan
52,0,31,16,0,15,49969,0,14,31,16,0,0,0,0,0,0,nan,nan,nan
53,0,31,16,0,15,49969,0,14,31,16,0,0,0,0,0,0,nan,nan,nan
54,0,45,23,0,22,49955,0,14,45,23,0,0,0,0,0,0,nan,nan,nan
55,1,56,28,0,28,49944,0,15,56,28,1,0,0,1,1,0,1,0,nan
56,0,39,19,0,20,49961,0,15,39,19,0,0,0,0,0,0,nan,nan,nan
57,0,32,16,0,16,49968,0,15,32,16,0,0,0,0,0,0,nan,nan,nan
58,0,29,15,0,14,49971,0,14,29,15,0,0,0,0,0,0,nan,nan,nan
59,0,57,29,0,28,49943,0,13,57,29,0,0,0,0,0,0,nan,nan,nan
60,0,33,17,0,16,49967,0,14,33,17,0,0,0,0,0,0,nan,nan,nan
61,0,25,13,0,12,49975,0,12,25,13,0,0,0,0,0,0,nan,nan,nan
62,0,52,26,0,26,49948,0,15,52,26,0,0,0,0,0,0,nan,nan,nan
63,2,51,25,0,26,49949,0,15,51,25,2,0,0,2,2,0,1,0,nan
64,0,66,33,0,33,49934,0,15,66,33,0,0,0,0,0,0,nan,nan,nan
65,1,42,20,1,21,49958,0,15,41,20,0,0,1,1,0,1,1,1,1
66,2,30,14,1,15,49970,0,15,29,14,1,0,1,2,1,1,1,0.5,1
67,0,45,23,0,22,49955,0,13,45,23,0,0,0,0,0,0,nan,nan,nan
68,0,29,15,0,14,49971,0,14,29,15,0,0,0,0,0,0,nan,nan,nan
69,0,31,16,0,15,49969,0,14,31,16,0,0,0,0,0,0,nan,nan,nan
70,0,35,18,0,17,49965,0,14,35,18,0,0,0,0,0,0,nan,nan,nan
71,1,30,14,1,15,49970,0,15,29,14,0,0,1,1,0,1,1,1,1
72,0,31,16,0,15,49969,0,15,31,16,0,0,0,0,0,0,nan,nan,nan
