left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,123,335,124,31,180,49609,56,15,304,124,36,0,31,67,36,87,1.83582,0.707317,2.80645
1,233,363,126,43,194,49504,133,15,320,126,57,0,43,100,57,176,2.33,0.755365,4.09302
2,255,668,234,65,369,49236,96,15,603,234,94,0,65,159,94,161,1.60377,0.631373,2.47692
3,134,366,133,29,204,49598,36,15,337,133,69,0,29,98,69,65,1.36735,0.485075,2.24138
4,248,646,225,70,351,49260,94,15,576,225,84,0,70,154,84,164,1.61039,0.66129,2.34286
5,225,515,169,57,289,49413,72,15,458,169,96,0,57,153,96,129,1.47059,0.573333,2.26316
6,164,505,174,55,276,49447,48,15,450,174,61,0,55,116,61,103,1.41379,0.628049,1.87273
7,276,932,362,66,504,48951,117,15,866,362,93,0,66,159,93,183,1.73585,0.663043,2.77273
8,276,817,275,89,453,49103,80,15,728,275,107,0,89,196,107,169,1.40816,0.612319,1.89888
9,177,522,177,52,293,49433,45,15,470,177,80,0,52,132,80,97,1.34091,0.548023,1.86538
10,144,484,184,38,262,49471,45,15,446,184,61,0,38,99,61,83,1.45455,0.576389,2.18421
11,236,543,173,67,303,49380,77,15,476,173,92,0,67,159,92,144,1.48428,0.610169,2.14925
12,136,276,81,43,152,49668,56,15,233,81,37,0,43,80,37,99,1.7,0.727941,2.30233
13,236,476,177,44,255,49406,118,15,432,177,74,0,44,118,74,162,2,0.686441,3.68182
14,154,453,167,38,248,49501,46,15,415,167,70,0,38,108,70,84,1.42593,0.545455,2.21053
15,183,439,152,45,242,49482,79,15,394,152,59,0,45,104,59,124,1.75962,0.677596,2.75556
16,250,725,269,67,389,49159,116,15,658,269,67,0,67,134,67,183,1.86567,0.732,2.73134
17,262,784,274,82,428,49144,72,15,702,274,108,0,82,190,108,154,1.37895,0.587786,1.87805
18,267,772,287,69,416,49122,106,15,703,287,92,0,69,161,92,175,1.65839,0.655431,2.53623
19,146,508,178,48,282,49462,30,15,460,178,68,0,48,116,68,78,1.25862,0.534247,1.625
