left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,0,25,13,0,12,1975,0,10,25,13,0,0,0,0,0,0,nan,nan,nan
1,0,38,19,0,19,1962,0,10,38,19,0,0,0,0,0,0,nan,nan,nan
2,0,29,15,0,14,1971,0,10,29,15,0,0,0,0,0,0,nan,nan,nan
3,2,32,16,0,16,1968,0,10,32,16,2,0,0,2,2,0,1,0,nan
4,0,39,20,0,19,1961,0,9,39,20,0,0,0,0,0,0,nan,nan,nan
5,0,25,13,0,12,1975,0,10,25,13,0,0,0,0,0,0,nan,nan,nan
6,0,29,15,0,14,1971,0,10,29,15,0,0,0,0,0,0,nan,nan,nan
7,0,21,11,0,10,1979,0,9,21,11,0,0,0,0,0,0,nan,nan,nan
8,0,23,12,0,11,1977,0,9,23,12,0,0,0,0,0,0,nan,nan,nan
9,0,29,15,0,14,1971,0,10,29,15,0,0,0,0,0,0,nan,nan,nan
10,0,35,18,0,17,1965,0,10,35,18,0,0,0,0,0,0,nan,nan,nan
11,1,35,18,0,17,1965,0,10,35,18,1,0,0,1,1,0,1,0,nan
12,0,15,8,0,7,1985,0,7,15,8,0,0,0,0,0,0,nan,nan,nan
13,1,21,10,1,10,1979,0,10,20,10,0,0,1,1,0,1,1,1,1
14,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
15,0,29,15,0,14,1971,0,9,29,15,0,0,0,0,0,0,nan,nan,nan
16,0,25,13,0,12,1975,0,8,25,13,0,0,0,0,0,0,nan,nan,nan
17,0,27,14,0,13,1973,0,10,27,14,0,0,0,0,0,0,nan,nan,nan
18,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
19,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
20,1,23,12,0,11,1977,0,9,23,12,1,0,0,1,1,0,1,0,nan
21,0,29,15,0,14,1971,0,10,29,15,0,0,0,0,0,0,nan,nan,nan
22,1,21,11,0,10,1979,0,10,21,11,1,0,0,1,1,0,1,0,nan
23,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
24,0,15,8,0,7,1985,0,7,15,8,0,0,0,0,0,0,nan,nan,nan
25,1,29,14,1,14,1971,0,10,28,14,0,0,1,1,0,1,1,1,1
26,1,25,13,0,12,1975,0,9,25,13,1,0,0,1,1,0,1,0,nan
27,1,25,12,1,12,1975,0,10,24,12,0,0,1,1,0,1,1,1,1
28,1,27,13,1,13,1973,0,10,26,13,0,0,1,1,0,1,1,1,1
29,1,27,14,0,13,1973,0,9,27,14,1,0,0,1,1,0,1,0,nan
30,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
31,0,31,16,0,15,1969,0,10,31,16,0,0,0,0,0,0,nan,nan,nan
32,0,35,18,0,17,1965,0,10,35,18,0,0,0,0,0,0,nan,nan,nan
33,0,27,14,0,13,1973,0,9,27,14,0,0,0,0,0,0,nan,nan,nan
34,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
35,1,21,11,0,10,1979,0,9,21,11,1,0,0,1,1,0,1,0,nan
36,0,27,14,0,13,1973,0,10,27,14,0,0,0,0,0,0,nan,nan,nan
37,1,25,13,0,12,1975,0,10,25,13,1,0,0,1,1,0,1,0,nan
38,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
39,0,31,16,0,15,1969,0,10,31,16,0,0,0,0,0,0,nan,nan,nan
40,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
41,0,21,11,0,10,1979,0,8,21,11,0,0,0,0,0,0,nan,nan,nan
42,2,27,12,2,13,1973,0,10,25,12,0,0,2,2,0,2,1,1,1
43,1,23,11,1,11,1977,0,10,22,11,0,0,1,1,0,1,1,1,1
44,0,17,9,0,8,1983,0,8,17,9,0,0,0,0,0,0,nan,nan,nan
45,0,29,15,0,14,1971,0,10,29,15,0,0,0,0,0,0,nan,nan,nan
46,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
47,1,25,12,1,12,1975,0,10,24,12,0,0,1,1,0,1,1,1,1
48,0,25,13,0,12,1975,0,10,25,13,0,0,0,0,0,0,nan,nan,nan
49,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
50,0,29,15,0,14,1971,0,10,29,15,0,0,0,0,0,0,nan,nan,nan
51,1,31,16,0,15,1969,0,10,31,16,1,0,0,1,1,0,1,0,nan
52,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
53,0,45,23,0,22,1955,0,10,45,23,0,0,0,0,0,0,nan,nan,nan
54,0,17,9,0,8,1983,0,8,17,9,0,0,0,0,0,0,nan,nan,nan
55,0,35,18,0,17,1965,0,10,35,18,0,0,0,0,0,0,nan,nan,nan
56,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
57,1,21,10,1,10,1979,0,10,20,10,0,0,1,1,0,1,1,1,1
58,0,29,15,0,14,1971,0,7,29,15,0,0,0,0,0,0,nan,nan,nan
59,0,21,11,0,10,1979,0,7,21,11,0,0,0,0,0,0,nan,nan,nan
60,0,27,14,0,13,1973,0,9,27,14,0,0,0,0,0,0,nan,nan,nan
61,0,27,14,0,13,1973,0,9,27,14,0,0,0,0,0,0,nan,nan,nan
62,0,23,12,0,11,1977,0,10,23,12,0,0,0,0,0,0,nan,nan,nan
63,0,17,9,0,8,1983,0,8,17,9,0,0,0,0,0,0,nan,nan,nan
64,0,25,13,0,12,1975,0,10,25,13,0,0,0,0,0,0,nan,nan,nan
65,0,25,13,0,12,1975,0,10,25,13,0,0,0,0,0,0,nan,nan,nan
66,0,29,15,0,14,1971,0,10,29,15,0,0,0,0,0,0,nan,nan,nan
67,0,37,19,0,18,1963,0,9,37,19,0,0,0,0,0,0,nan,nan,nan
68,0,23,12,0,11,1977,0,9,23,12,0,0,0,0,0,0,nan,nan,nan
69,0,17,9,0,8,1983,0,8,17,9,0,0,0,0,0,0,nan,nan,nan
70,0,33,17,0,16,1967,0,9,33,17,0,0,0,0,0,0,nan,nan,nan
71,0,27,14,0,13,1973,0,8,27,14,0,0,0,0,0,0,nan,nan,nan
72,1,21,10,1,10,1979,0,10,20,10,0,0,1,1,0,1,1,1,1
73,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
74,0,41,21,0,20,1959,0,10,41,21,0,0,0,0,0,0,nan,nan,nan
75,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
76,0,27,14,0,13,1973,0,10,27,14,0,0,0,0,0,0,nan,nan,nan
77,0,39,20,0,19,1961,0,10,39,20,0,0,0,0,0,0,nan,nan,nan
78,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
79,0,41,21,0,20,1959,0,10,41,21,0,0,0,0,0,0,nan,nan,nan
80,2,29,15,0,14,1971,0,10,29,15,2,0,0,2,2,0,1,0,nan
81,0,29,15,0,14,1971,0,9,29,15,0,0,0,0,0,0,nan,nan,nan
82,1,27,13,1,13,1973,0,10,26,13,0,0,1,1,0,1,1,1,1
83,1,29,15,0,14,1971,0,10,29,15,1,0,0,1,1,0,1,0,nan
84,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
85,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
86,0,27,14,0,13,1973,0,10,27,14,0,0,0,0,0,0,nan,nan,nan
87,0,39,20,0,19,1961,0,10,39,20,0,0,0,0,0,0,nan,nan,nan
88,0,39,20,0,19,1961,0,10,39,20,0,0,0,0,0,0,nan,nan,nan
89,0,19,10,0,9,1981,0,8,19,10,0,0,0,0,0,0,nan,nan,nan
90,1,29,15,0,14,1971,0,10,29,15,1,0,0,1,1,0,1,0,nan
91,0,23,12,0,11,1977,0,10,23,12,0,0,0,0,0,0,nan,nan,nan
92,0,19,10,0,9,1981,0,8,19,10,0,0,0,0,0,0,nan,nan,nan
93,0,25,13,0,12,1975,0,10,25,13,0,0,0,0,0,0,nan,nan,nan
94,0,42,21,0,21,1958,0,10,42,21,0,0,0,0,0,0,nan,nan,nan
95,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
96,0,31,16,0,15,1969,0,8,31,16,0,0,0,0,0,0,nan,nan,nan
97,0,59,30,0,29,1941,0,10,59,30,0,0,0,0,0,0,nan,nan,nan
98,0,21,11,0,10,1979,0,9,21,11,0,0,0,0,0,0,nan,nan,nan
99,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
100,0,23,12,0,11,1977,0,10,23,12,0,0,0,0,0,0,nan,nan,nan
101,0,29,15,0,14,1971,0,10,29,15,0,0,0,0,0,0,nan,nan,nan
