left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,3,178,86,1,91,49822,0,15,177,86,2,0,1,3,2,1,1,0.333333,1
1,1,276,136,1,139,49724,0,15,275,136,0,0,1,1,0,1,1,1,1
2,2,239,117,1,121,49761,0,15,238,117,1,0,1,2,1,1,1,0.5,1
3,1,210,103,1,106,49790,0,15,209,103,0,0,1,1,0,1,1,1,1
4,0,263,130,0,133,49737,0,15,263,130,0,0,0,0,0,0,nan,nan,nan
5,5,328,159,0,169,49672,0,15,328,159,5,0,0,5,5,0,1,0,nan
6,4,475,230,3,242,49525,0,15,472,230,1,0,3,4,1,3,1,0.75,1
7,1,200,98,0,102,49800,0,15,200,98,1,0,0,1,1,0,1,0,nan
8,1,129,62,1,66,49871,0,15,128,62,0,0,1,1,0,1,1,1,1
9,2,248,121,1,126,49752,0,15,247,121,1,0,1,2,1,1,1,0.5,1
10,2,173,86,0,87,49827,0,15,173,86,2,0,0,2,2,0,1,0,nan
11,0,202,99,0,103,49798,0,15,202,99,0,0,0,0,0,0,nan,nan,nan
12,1,311,151,1,159,49689,0,15,310,151,0,0,1,1,0,1,1,1,1
13,5,617,304,3,310,49383,0,15,614,304,2,0,3,5,2,3,1,0.6,1
14,0,162,81,0,81,49838,0,15,162,81,0,0,0,0,0,0,nan,nan,nan
15,3,374,186,1,187,49626,0,15,373,186,2,0,1,3,2,1,1,0.333333,1
16,4,511,253,1,257,49488,1,15,510,253,2,0,1,3,2,2,1.33333,0.5,2
17,2,315,155,1,159,49685,0,15,314,155,1,0,1,2,1,1,1,0.5,1
18,1,266,131,0,135,49734,0,15,266,131,1,0,0,1,1,0,1,0,nan
19,1,539,266,0,273,49461,0,15,539,266,1,0,0,1,1,0,1,0,nan
20,0,196,97,0,99,49804,0,15,196,97,0,0,0,0,0,0,nan,nan,nan
21,1,163,80,1,82,49837,0,15,162,80,0,0,1,1,0,1,1,1,1
22,3,287,139,2,146,49713,0,15,285,139,1,0,2,3,1,2,1,0.666667,1
23,3,359,173,2,184,49641,0,15,357,173,1,0,2,3,1,2,1,0.666667,1
24,1,154,75,0,79,49846,0,15,154,75,1,0,0,1,1,0,1,0,nan
25,3,513,252,1,260,49487,0,15,512,252,2,0,1,3,2,1,1,0.333333,1
26,3,385,192,0,193,49615,0,15,385,192,3,0,0,3,3,0,1,0,nan
27,4,421,208,1,212,49579,0,15,420,208,3,0,1,4,3,1,1,0.25,1
28,2,155,75,1,79,49845,0,15,154,75,1,0,1,2,1,1,1,0.5,1
29,3,380,186,1,193,49620,0,15,379,186,2,0,1,3,2,1,1,0.333333,1
30,1,201,100,0,101,49799,0,15,201,100,1,0,0,1,1,0,1,0,nan
31,2,461,227,1,233,49539,0,15,460,227,1,0,1,2,1,1,1,0.5,1
32,3,126,62,1,63,49874,0,15,125,62,2,0,1,3,2,1,1,0.333333,1
33,3,256,126,1,129,49744,0,15,255,126,2,0,1,3,2,1,1,0.333333,1
34,3,208,101,1,106,49792,0,15,207,101,2,0,1,3,2,1,1,0.333333,1
35,2,97,45,2,50,49903,0,15,95,45,0,0,2,2,0,2,1,1,1
36,4,101,49,1,51,49899,0,15,100,49,3,0,1,4,3,1,1,0.25,1
37,2,205,100,1,104,49795,0,15,204,100,1,0,1,2,1,1,1,0.5,1
38,5,564,276,2,286,49436,0,15,562,276,3,0,2,5,3,2,1,0.4,1
39,0,315,156,0,159,49685,0,15,315,156,0,0,0,0,0,0,nan,nan,nan
40,2,285,142,0,143,49715,0,15,285,142,2,0,0,2,2,0,1,0,nan
41,2,192,94,0,98,49808,0,15,192,94,2,0,0,2,2,0,1,0,nan
42,2,233,112,1,120,49767,0,15,232,112,1,0,1,2,1,1,1,0.5,1
43,2,128,61,1,66,49872,0,15,127,61,1,0,1,2,1,1,1,0.5,1
44,0,272,133,0,139,49728,0,15,272,133,0,0,0,0,0,0,nan,nan,nan
45,3,272,133,1,138,49728,0,15,271,133,2,0,1,3,2,1,1,0.333333,1
46,3,170,81,1,88,49830,0,15,169,81,2,0,1,3,2,1,1,0.333333,1
47,1,172,84,1,87,49828,0,15,171,84,0,0,1,1,0,1,1,1,1
48,3,333,161,2,170,49667,0,15,331,161,1,0,2,3,1,2,1,0.666667,1
49,1,266,132,0,134,49734,0,15,266,132,1,0,0,1,1,0,1,0,nan
50,2,711,352,1,358,49289,0,15,710,352,1,0,1,2,1,1,1,0.5,1
51,3,630,312,2,316,49370,0,15,628,312,1,0,2,3,1,2,1,0.666667,1
52,0,437,217,0,220,49563,0,15,437,217,0,0,0,0,0,0,nan,nan,nan
53,4,414,205,0,209,49586,0,15,414,205,4,0,0,4,4,0,1,0,nan
54,3,164,80,0,84,49836,0,15,164,80,3,0,0,3,3,0,1,0,nan
55,2,249,121,1,127,49751,0,15,248,121,1,0,1,2,1,1,1,0.5,1
56,2,179,86,2,91,49821,0,15,177,86,0,0,2,2,0,2,1,1,1
57,0,262,131,0,131,49738,0,15,262,131,0,0,0,0,0,0,nan,nan,nan
58,1,342,169,0,173,49658,0,15,342,169,1,0,0,1,1,0,1,0,nan
59,0,134,65,0,69,49866,0,15,134,65,0,0,0,0,0,0,nan,nan,nan
60,4,187,91,1,95,49813,0,15,186,91,3,0,1,4,3,1,1,0.25,1
61,3,470,232,1,237,49530,0,15,469,232,2,0,1,3,2,1,1,0.333333,1
62,2,386,191,0,195,49614,0,15,386,191,2,0,0,2,2,0,1,0,nan
63,0,169,83,0,86,49831,0,15,169,83,0,0,0,0,0,0,nan,nan,nan
64,5,554,268,3,283,49446,0,15,551,268,2,0,3,5,2,3,1,0.6,1
65,0,290,144,0,146,49710,0,15,290,144,0,0,0,0,0,0,nan,nan,nan
66,2,298,146,0,152,49702,0,15,298,146,2,0,0,2,2,0,1,0,nan
67,3,454,222,2,230,49546,0,15,452,222,1,0,2,3,1,2,1,0.666667,1
68,3,359,176,1,182,49641,0,15,358,176,2,0,1,3,2,1,1,0.333333,1
69,1,623,310,0,313,49377,0,15,623,310,1,0,0,1,1,0,1,0,nan
70,3,346,170,1,175,49654,0,15,345,170,2,0,1,3,2,1,1,0.333333,1
71,5,386,191,0,195,49614,0,15,386,191,5,0,0,5,5,0,1,0,nan
72,4,763,379,0,384,49237,0,15,763,379,4,0,0,4,4,0,1,0,nan
73,1,142,69,1,72,49858,0,15,141,69,0,0,1,1,0,1,1,1,1
74,3,115,50,2,63,49885,0,15,113,50,1,0,2,3,1,2,1,0.666667,1
75,3,174,85,1,88,49826,0,15,173,85,2,0,1,3,2,1,1,0.333333,1
76,5,125,60,1,64,49874,1,15,124,60,3,0,1,4,3,2,1.25,0.4,2
77,1,420,208,1,211,49580,0,15,419,208,0,0,1,1,0,1,1,1,1
78,1,172,84,0,88,49828,0,15,172,84,1,0,0,1,1,0,1,0,nan
79,1,232,115,0,117,49768,0,15,232,115,1,0,0,1,1,0,1,0,nan
80,4,245,121,1,123,49755,0,15,244,121,3,0,1,4,3,1,1,0.25,1
81,2,251,125,0,126,49749,0,15,251,125,2,0,0,2,2,0,1,0,nan
82,1,193,96,0,97,49807,0,15,193,96,1,0,0,1,1,0,1,0,nan
83,1,310,153,0,157,49690,0,15,310,153,1,0,0,1,1,0,1,0,nan
84,5,546,269,1,276,49454,0,15,545,269,4,0,1,5,4,1,1,0.2,1
85,3,209,99,2,108,49791,0,15,207,99,1,0,2,3,1,2,1,0.666667,1
86,0,712,355,0,357,49288,0,15,712,355,0,0,0,0,0,0,nan,nan,nan
87,1,381,189,1,191,49619,0,15,380,189,0,0,1,1,0,1,1,1,1
88,0,182,91,0,91,49818,0,15,182,91,0,0,0,0,0,0,nan,nan,nan
89,0,211,106,0,105,49789,0,14,211,106,0,0,0,0,0,0,nan,nan,nan
90,3,278,133,2,143,49722,0,15,276,133,1,0,2,3,1,2,1,0.666667,1
91,0,233,116,0,117,49767,0,15,233,116,0,0,0,0,0,0,nan,nan,nan
92,0,244,121,0,123,49756,0,15,244,121,0,0,0,0,0,0,nan,nan,nan
93,1,238,119,0,119,49762,0,15,238,119,1,0,0,1,1,0,1,0,nan
94,0,544,268,0,276,49456,0,15,544,268,0,0,0,0,0,0,nan,nan,nan
95,1,157,77,1,79,49843,0,15,156,77,0,0,1,1,0,1,1,1,1
96,2,253,121,2,130,49747,0,15,251,121,0,0,2,2,0,2,1,1,1
97,3,222,108,0,114,49778,0,15,222,108,3,0,0,3,3,0,1,0,nan
98,2,395,193,2,200,49605,0,15,393,193,0,0,2,2,0,2,1,1,1
99,1,753,376,0,377,49247,0,15,753,376,1,0,0,1,1,0,1,0,nan
100,2,392,192,1,199,49607,1,15,391,192,0,0,1,1,0,2,2,1,2
101,3,276,135,1,140,49724,0,15,275,135,2,0,1,3,2,1,1,0.333333,1
102,1,230,113,1,116,49770,0,15,229,113,0,0,1,1,0,1,1,1,1
103,1,189,94,1,94,49811,0,15,188,94,0,0,1,1,0,1,1,1,1
104,0,271,133,0,138,49729,0,15,271,133,0,0,0,0,0,0,nan,nan,nan
105,2,447,221,1,225,49553,0,15,446,221,1,0,1,2,1,1,1,0.5,1
106,1,262,128,0,134,49738,0,15,262,128,1,0,0,1,1,0,1,0,nan
107,0,330,163,0,167,49670,0,15,330,163,0,0,0,0,0,0,nan,nan,nan
108,1,167,83,0,84,49833,0,15,167,83,1,0,0,1,1,0,1,0,nan
109,0,484,239,0,245,49516,0,15,484,239,0,0,0,0,0,0,nan,nan,nan
110,0,269,135,0,134,49731,0,15,269,135,0,0,0,0,0,0,nan,nan,nan
111,0,349,173,0,176,49651,0,15,349,173,0,0,0,0,0,0,nan,nan,nan
112,0,120,60,0,60,49880,0,15,120,60,0,0,0,0,0,0,nan,nan,nan
113,2,103,51,0,52,49897,0,15,103,51,2,0,0,2,2,0,1,0,nan
114,1,300,146,0,154,49700,0,15,300,146,1,0,0,1,1,0,1,0,nan
115,1,128,62,1,65,49872,0,15,127,62,0,0,1,1,0,1,1,1,1
116,0,210,105,0,105,49790,0,15,210,105,0,0,0,0,0,0,nan,nan,nan
117,1,307,150,1,156,49693,0,15,306,150,0,0,1,1,0,1,1,1,1
118,1,262,130,0,132,49738,0,15,262,130,1,0,0,1,1,0,1,0,nan
119,1,354,176,0,178,49646,0,15,354,176,1,0,0,1,1,0,1,0,nan
120,3,292,143,1,148,49708,0,15,291,143,2,0,1,3,2,1,1,0.333333,1
121,3,312,153,1,158,49688,0,15,311,153,2,0,1,3,2,1,1,0.333333,1
122,2,647,322,1,324,49353,0,15,646,322,1,0,1,2,1,1,1,0.5,1
123,1,683,339,0,344,49317,0,15,683,339,1,0,0,1,1,0,1,0,nan
124,1,459,228,0,231,49541,0,15,459,228,1,0,0,1,1,0,1,0,nan
125,1,117,56,0,61,49883,0,15,117,56,1,0,0,1,1,0,1,0,nan
126,0,73,37,0,36,49927,0,15,73,37,0,0,0,0,0,0,nan,nan,nan
127,5,349,171,1,177,49651,0,15,348,171,4,0,1,5,4,1,1,0.2,1
128,3,639,316,0,323,49361,0,15,639,316,3,0,0,3,3,0,1,0,nan
129,0,161,81,0,80,49839,0,14,161,81,0,0,0,0,0,0,nan,nan,nan
130,1,208,103,0,105,49792,0,15,208,103,1,0,0,1,1,0,1,0,nan
131,6,326,158,3,165,49674,0,15,323,158,3,0,3,6,3,3,1,0.5,1
132,0,295,146,0,149,49705,0,15,295,146,0,0,0,0,0,0,nan,nan,nan
133,5,585,286,3,296,49415,0,15,582,286,2,0,3,5,2,3,1,0.6,1
134,2,122,61,0,61,49878,0,15,122,61,2,0,0,2,2,0,1,0,nan
135,2,281,137,1,143,49719,0,15,280,137,1,0,1,2,1,1,1,0.5,1
136,2,106,52,0,54,49894,0,15,106,52,2,0,0,2,2,0,1,0,nan
137,1,122,60,1,61,49878,0,15,121,60,0,0,1,1,0,1,1,1,1
138,3,570,281,0,289,49430,0,15,570,281,3,0,0,3,3,0,1,0,nan
139,5,391,190,2,199,49609,0,15,389,190,3,0,2,5,3,2,1,0.4,1
140,2,218,107,1,110,49782,0,15,217,107,1,0,1,2,1,1,1,0.5,1
141,2,214,104,0,110,49786,0,15,214,104,2,0,0,2,2,0,1,0,nan
142,2,284,141,0,143,49716,0,15,284,141,2,0,0,2,2,0,1,0,nan
