left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,7,214,97,4,113,9785,1,13,210,97,2,0,4,6,2,5,1.16667,0.714286,1.25
1,25,887,420,8,459,9112,1,13,879,420,16,0,8,24,16,9,1.04167,0.36,1.125
2,3,290,142,1,147,9710,0,13,289,142,2,0,1,3,2,1,1,0.333333,1
3,10,443,217,2,224,9557,0,13,441,217,8,0,2,10,8,2,1,0.2,1
4,25,795,375,13,407,9205,0,13,782,375,12,0,13,25,12,13,1,0.52,1
5,25,608,286,9,313,9390,2,13,599,286,14,0,9,23,14,11,1.08696,0.44,1.22222
6,19,408,189,8,211,9590,2,13,400,189,9,0,8,17,9,10,1.11765,0.526316,1.25
7,21,599,285,9,305,9400,1,13,590,285,11,0,9,20,11,10,1.05,0.47619,1.11111
8,15,386,180,6,200,9613,1,13,380,180,8,0,6,14,8,7,1.07143,0.466667,1.16667
9,30,401,180,10,211,9599,0,13,391,180,20,0,10,30,20,10,1,0.333333,1
10,10,492,237,2,253,9507,1,13,490,237,7,0,2,9,7,3,1.11111,0.3,1.5
11,17,816,397,2,417,9184,0,13,814,397,15,0,2,17,15,2,1,0.117647,1
12,12,526,255,6,265,9474,0,13,520,255,6,0,6,12,6,6,1,0.5,1
13,16,490,238,3,249,9510,0,13,487,238,13,0,3,16,13,3,1,0.1875,1
14,31,533,242,13,278,9466,1,13,520,242,17,0,13,30,17,14,1.03333,0.451613,1.07692
15,6,323,157,0,166,9677,0,13,323,157,6,0,0,6,6,0,1,0,nan
16,16,1026,504,3,519,8974,0,13,1023,504,13,0,3,16,13,3,1,0.1875,1
17,10,318,149,7,162,9682,0,13,311,149,3,0,7,10,3,7,1,0.7,1
18,21,651,310,8,333,9349,0,13,643,310,13,0,8,21,13,8,1,0.380952,1
19,15,686,332,4,350,9314,0,13,682,332,11,0,4,15,11,4,1,0.266667,1
20,47,1389,655,20,714,8608,3,13,1369,655,24,0,20,44,24,23,1.06818,0.489362,1.15
21,14,249,111,8,130,9751,0,13,241,111,6,0,8,14,6,8,1,0.571429,1
22,22,622,290,12,320,9378,0,13,610,290,10,0,12,22,10,12,1,0.545455,1
23,24,1286,615,13,658,8713,1,13,1273,615,10,0,13,23,10,14,1.04348,0.583333,1.07692
24,11,435,210,4,221,9564,1,13,431,210,6,0,4,10,6,5,1.1,0.454545,1.25
25,25,939,447,14,478,9061,0,13,925,447,11,0,14,25,11,14,1,0.56,1
26,6,306,149,2,155,9693,1,13,304,149,3,0,2,5,3,3,1.2,0.5,1.5
