left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
1,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
2,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
3,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
4,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
5,0,17,9,0,8,1983,0,8,17,9,0,0,0,0,0,0,nan,nan,nan
6,1,21,11,0,10,1979,0,10,21,11,1,0,0,1,1,0,1,0,nan
7,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
8,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
9,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
10,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
11,1,27,13,1,13,1973,0,10,26,13,0,0,1,1,0,1,1,1,1
12,0,17,9,0,8,1983,0,8,17,9,0,0,0,0,0,0,nan,nan,nan
13,0,17,9,0,8,1983,0,8,17,9,0,0,0,0,0,0,nan,nan,nan
14,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
15,0,17,9,0,8,1983,0,7,17,9,0,0,0,0,0,0,nan,nan,nan
16,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
17,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
18,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
19,0,15,8,0,7,1985,0,6,15,8,0,0,0,0,0,0,nan,nan,nan
20,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
21,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
22,0,23,12,0,11,1977,0,10,23,12,0,0,0,0,0,0,nan,nan,nan
23,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
24,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
25,1,21,10,1,10,1979,0,10,20,10,0,0,1,1,0,1,1,1,1
26,1,21,11,0,10,1979,0,10,21,11,1,0,0,1,1,0,1,0,nan
27,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
28,0,17,9,0,8,1983,0,8,17,9,0,0,0,0,0,0,nan,nan,nan
29,0,21,11,0,10,1979,0,9,21,11,0,0,0,0,0,0,nan,nan,nan
30,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
31,1,19,10,0,9,1981,0,9,19,10,1,0,0,1,1,0,1,0,nan
32,1,13,7,0,6,1987,0,6,13,7,1,0,0,1,1,0,1,0,nan
33,1,21,10,1,10,1979,0,10,20,10,0,0,1,1,0,1,1,1,1
34,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
35,0,17,9,0,8,1983,0,7,17,9,0,0,0,0,0,0,nan,nan,nan
36,0,17,9,0,8,1983,0,8,17,9,0,0,0,0,0,0,nan,nan,nan
37,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
38,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
39,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
40,1,19,10,0,9,1981,0,9,19,10,1,0,0,1,1,0,1,0,nan
41,0,17,9,0,8,1983,0,8,17,9,0,0,0,0,0,0,nan,nan,nan
42,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
43,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
44,0,27,14,0,13,1973,0,10,27,14,0,0,0,0,0,0,nan,nan,nan
45,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
46,0,17,9,0,8,1983,0,8,17,9,0,0,0,0,0,0,nan,nan,nan
47,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
48,0,17,9,0,8,1983,0,8,17,9,0,0,0,0,0,0,nan,nan,nan
49,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
50,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
51,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
52,0,17,9,0,8,1983,0,8,17,9,0,0,0,0,0,0,nan,nan,nan
53,0,17,9,0,8,1983,0,8,17,9,0,0,0,0,0,0,nan,nan,nan
54,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
55,0,17,9,0,8,1983,0,8,17,9,0,0,0,0,0,0,nan,nan,nan
56,0,17,9,0,8,1983,0,8,17,9,0,0,0,0,0,0,nan,nan,nan
57,0,20,10,0,10,1980,0,10,20,10,0,0,0,0,0,0,nan,nan,nan
58,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
59,0,15,8,0,7,1985,0,7,15,8,0,0,0,0,0,0,nan,nan,nan
60,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
61,1,21,11,0,10,1979,0,10,21,11,1,0,0,1,1,0,1,0,nan
62,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
63,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
64,1,19,10,0,9,1981,0,9,19,10,1,0,0,1,1,0,1,0,nan
65,1,21,11,0,10,1979,0,10,21,11,1,0,0,1,1,0,1,0,nan
66,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
67,2,21,10,1,10,1979,0,10,20,10,1,0,1,2,1,1,1,0.5,1
68,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
69,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
70,1,21,11,0,10,1979,0,10,21,11,1,0,0,1,1,0,1,0,nan
71,0,21,11,0,10,1979,0,10,21,11,0,0,0,0,0,0,nan,nan,nan
72,0,19,10,0,9,1981,0,9,19,10,0,0,0,0,0,0,nan,nan,nan
73,1,21,10,1,10,1979,0,10,20,10,0,0,1,1,0,1,1,1,1
