left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,5,89,42,2,45,49909,2,15,87,42,1,0,2,3,1,4,1.66667,0.8,2
1,1,44,22,0,22,49956,0,15,44,22,1,0,0,1,1,0,1,0,nan
2,3,78,38,0,40,49922,0,15,78,38,3,0,0,3,3,0,1,0,nan
3,1,36,18,0,18,49964,0,15,36,18,1,0,0,1,1,0,1,0,nan
4,5,75,36,1,38,49924,1,15,74,36,3,0,1,4,3,2,1.25,0.4,2
5,3,67,31,1,35,49933,0,15,66,31,2,0,1,3,2,1,1,0.333333,1
6,2,77,37,1,39,49923,0,15,76,37,1,0,1,2,1,1,1,0.5,1
7,3,75,36,1,38,49925,0,15,74,36,2,0,1,3,2,1,1,0.333333,1
8,3,55,26,1,28,49944,1,15,54,26,1,0,1,2,1,2,1.5,0.666667,2
9,3,51,24,1,26,49949,0,15,50,24,2,0,1,3,2,1,1,0.333333,1
10,2,109,53,1,55,49891,0,15,108,53,1,0,1,2,1,1,1,0.5,1
11,2,88,42,1,45,49912,0,15,87,42,1,0,1,2,1,1,1,0.5,1
12,4,90,43,2,45,49909,1,15,88,43,1,0,2,3,1,3,1.33333,0.75,1.5
13,2,70,35,0,35,49930,0,15,70,35,2,0,0,2,2,0,1,0,nan
14,3,73,35,1,37,49927,0,15,72,35,2,0,1,3,2,1,1,0.333333,1
15,1,86,42,0,44,49914,0,15,86,42,1,0,0,1,1,0,1,0,nan
16,4,69,31,2,36,49931,0,15,67,31,2,0,2,4,2,2,1,0.5,1
17,1,48,23,1,24,49952,0,15,47,23,0,0,1,1,0,1,1,1,1
18,4,84,39,2,43,49916,0,15,82,39,2,0,2,4,2,2,1,0.5,1
19,1,103,51,0,52,49897,0,15,103,51,1,0,0,1,1,0,1,0,nan
20,3,68,33,1,34,49932,0,15,67,33,2,0,1,3,2,1,1,0.333333,1
21,3,88,42,1,45,49912,0,15,87,42,2,0,1,3,2,1,1,0.333333,1
22,2,68,34,0,34,49932,0,15,68,34,2,0,0,2,2,0,1,0,nan
23,1,58,28,0,30,49942,0,15,58,28,1,0,0,1,1,0,1,0,nan
24,1,123,61,0,62,49877,0,15,123,61,1,0,0,1,1,0,1,0,nan
25,1,67,32,0,35,49933,0,15,67,32,1,0,0,1,1,0,1,0,nan
26,7,58,28,0,30,49942,0,15,58,28,7,0,0,7,7,0,1,0,nan
27,2,53,25,1,27,49947,0,15,52,25,1,0,1,2,1,1,1,0.5,1
28,3,76,35,2,39,49924,0,15,74,35,1,0,2,3,1,2,1,0.666667,1
29,0,64,32,0,32,49936,0,15,64,32,0,0,0,0,0,0,nan,nan,nan
30,4,73,35,0,38,49927,0,15,73,35,4,0,0,4,4,0,1,0,nan
31,2,87,44,0,43,49913,0,15,87,44,2,0,0,2,2,0,1,0,nan
32,5,118,53,3,62,49882,0,15,115,53,2,0,3,5,2,3,1,0.6,1
33,0,57,29,0,28,49943,0,14,57,29,0,0,0,0,0,0,nan,nan,nan
34,2,65,32,0,33,49935,0,15,65,32,2,0,0,2,2,0,1,0,nan
35,5,88,41,3,44,49911,1,15,85,41,1,0,3,4,1,4,1.25,0.8,1.33333
36,0,122,61,0,61,49878,0,15,122,61,0,0,0,0,0,0,nan,nan,nan
37,1,88,42,1,45,49912,0,15,87,42,0,0,1,1,0,1,1,1,1
38,1,102,50,1,51,49898,0,15,101,50,0,0,1,1,0,1,1,1,1
39,2,50,22,2,26,49950,0,15,48,22,0,0,2,2,0,2,1,1,1
40,1,35,17,0,18,49965,0,15,35,17,1,0,0,1,1,0,1,0,nan
41,2,98,49,0,49,49902,0,15,98,49,2,0,0,2,2,0,1,0,nan
42,1,88,44,0,44,49912,0,15,88,44,1,0,0,1,1,0,1,0,nan
43,1,42,21,0,21,49958,0,15,42,21,1,0,0,1,1,0,1,0,nan
44,1,102,50,0,52,49898,0,15,102,50,1,0,0,1,1,0,1,0,nan
45,2,64,31,0,33,49936,0,15,64,31,2,0,0,2,2,0,1,0,nan
46,2,63,30,1,32,49937,0,15,62,30,1,0,1,2,1,1,1,0.5,1
47,6,86,39,3,44,49912,2,15,83,39,1,0,3,4,1,5,1.5,0.833333,1.66667
48,3,81,39,0,42,49919,0,15,81,39,3,0,0,3,3,0,1,0,nan
49,3,76,37,1,38,49923,1,15,75,37,1,0,1,2,1,2,1.5,0.666667,2
50,1,48,24,0,24,49952,0,15,48,24,1,0,0,1,1,0,1,0,nan
51,1,87,42,1,44,49913,0,15,86,42,0,0,1,1,0,1,1,1,1
52,0,79,39,0,40,49921,0,15,79,39,0,0,0,0,0,0,nan,nan,nan
53,1,92,45,1,46,49908,0,15,91,45,0,0,1,1,0,1,1,1,1
54,0,67,33,0,34,49933,0,15,67,33,0,0,0,0,0,0,nan,nan,nan
55,3,69,33,1,35,49931,0,15,68,33,2,0,1,3,2,1,1,0.333333,1
56,2,68,34,0,34,49932,0,15,68,34,2,0,0,2,2,0,1,0,nan
57,3,96,45,2,49,49904,0,15,94,45,1,0,2,3,1,2,1,0.666667,1
58,3,77,37,1,39,49922,1,15,76,37,1,0,1,2,1,2,1.5,0.666667,2
59,1,48,24,0,24,49952,0,15,48,24,1,0,0,1,1,0,1,0,nan
60,1,75,36,1,38,49925,0,15,74,36,0,0,1,1,0,1,1,1,1
61,1,58,28,1,29,49942,0,15,57,28,0,0,1,1,0,1,1,1,1
62,0,62,30,0,32,49938,0,15,62,30,0,0,0,0,0,0,nan,nan,nan
63,3,44,20,1,23,49956,0,15,43,20,2,0,1,3,2,1,1,0.333333,1
64,2,60,28,1,31,49940,0,15,59,28,1,0,1,2,1,1,1,0.5,1
65,0,43,21,0,22,49957,0,15,43,21,0,0,0,0,0,0,nan,nan,nan
66,1,97,49,0,48,49903,0,15,97,49,1,0,0,1,1,0,1,0,nan
67,1,30,15,0,15,49970,0,15,30,15,1,0,0,1,1,0,1,0,nan
68,4,70,33,2,35,49929,1,15,68,33,1,0,2,3,1,3,1.33333,0.75,1.5
69,0,31,16,0,15,49969,0,14,31,16,0,0,0,0,0,0,nan,nan,nan
70,2,57,27,1,29,49943,0,15,56,27,1,0,1,2,1,1,1,0.5,1
71,1,55,27,0,28,49945,0,15,55,27,1,0,0,1,1,0,1,0,nan
72,3,80,38,1,41,49919,1,15,79,38,1,0,1,2,1,2,1.5,0.666667,2
73,2,55,27,0,28,49945,0,15,55,27,2,0,0,2,2,0,1,0,nan
74,1,76,38,0,38,49924,0,15,76,38,1,0,0,1,1,0,1,0,nan
75,5,54,24,1,29,49946,0,15,53,24,4,0,1,5,4,1,1,0.2,1
