left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,1,55,27,0,28,49945,0,15,55,27,1,0,0,1,1,0,1,0,nan
1,0,40,20,0,20,49960,0,15,40,20,0,0,0,0,0,0,nan,nan,nan
2,0,90,45,0,45,49910,0,15,90,45,0,0,0,0,0,0,nan,nan,nan
3,0,60,30,0,30,49940,0,15,60,30,0,0,0,0,0,0,nan,nan,nan
4,0,43,22,0,21,49957,0,12,43,22,0,0,0,0,0,0,nan,nan,nan
5,0,44,22,0,22,49956,0,15,44,22,0,0,0,0,0,0,nan,nan,nan
6,0,41,21,0,20,49959,0,15,41,21,0,0,0,0,0,0,nan,nan,nan
7,0,47,24,0,23,49953,0,14,47,24,0,0,0,0,0,0,nan,nan,nan
8,0,41,21,0,20,49959,0,14,41,21,0,0,0,0,0,0,nan,nan,nan
9,1,66,33,0,33,49934,0,15,66,33,1,0,0,1,1,0,1,0,nan
10,0,51,25,0,26,49949,0,15,51,25,0,0,0,0,0,0,nan,nan,nan
11,0,44,22,0,22,49956,0,15,44,22,0,0,0,0,0,0,nan,nan,nan
12,0,89,45,0,44,49911,0,14,89,45,0,0,0,0,0,0,nan,nan,nan
13,0,35,18,0,17,49965,0,14,35,18,0,0,0,0,0,0,nan,nan,nan
14,1,68,33,0,35,49932,0,15,68,33,1,0,0,1,1,0,1,0,nan
15,0,63,32,0,31,49937,0,14,63,32,0,0,0,0,0,0,nan,nan,nan
16,0,67,34,0,33,49933,0,14,67,34,0,0,0,0,0,0,nan,nan,nan
17,0,89,45,0,44,49911,0,14,89,45,0,0,0,0,0,0,nan,nan,nan
18,0,50,25,0,25,49950,0,15,50,25,0,0,0,0,0,0,nan,nan,nan
19,0,35,18,0,17,49965,0,14,35,18,0,0,0,0,0,0,nan,nan,nan
