left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,274,835,309,104,422,1112,53,10,731,309,117,0,104,221,117,157,1.23982,0.572993,1.50962
1,167,610,228,73,309,1376,14,10,537,228,80,0,73,153,80,87,1.0915,0.520958,1.19178
2,211,1011,414,82,515,967,22,10,929,414,107,0,82,189,107,104,1.1164,0.492891,1.26829
3,208,989,403,86,500,989,22,10,903,403,100,0,86,186,100,108,1.11828,0.519231,1.25581
4,106,761,332,47,382,1228,11,10,714,332,48,0,47,95,48,58,1.11579,0.54717,1.23404
5,94,825,360,47,418,1171,4,10,778,360,43,0,47,90,43,51,1.04444,0.542553,1.08511
6,173,855,362,65,428,1119,26,10,790,362,82,0,65,147,82,91,1.17687,0.526012,1.4
7,102,863,387,43,433,1125,12,10,820,387,47,0,43,90,47,55,1.13333,0.539216,1.27907
8,140,340,108,60,172,1636,24,10,280,108,56,0,60,116,56,84,1.2069,0.6,1.4
9,144,744,308,60,376,1236,20,10,684,308,64,0,60,124,64,80,1.16129,0.555556,1.33333
10,137,785,328,63,394,1211,4,10,722,328,70,0,63,133,70,67,1.03008,0.489051,1.06349
11,330,1175,422,152,601,789,36,10,1023,422,142,0,152,294,142,188,1.12245,0.569697,1.23684
12,105,722,308,46,368,1269,9,10,676,308,50,0,46,96,50,55,1.09375,0.52381,1.19565
13,231,947,363,105,479,1023,30,10,842,363,96,0,105,201,96,135,1.14925,0.584416,1.28571
14,178,809,316,86,407,1165,26,10,723,316,66,0,86,152,66,112,1.17105,0.629213,1.30233
15,97,625,260,51,314,1375,0,10,574,260,46,0,51,97,46,51,1,0.525773,1
16,288,1181,468,120,593,791,28,10,1061,468,140,0,120,260,140,148,1.10769,0.513889,1.23333
17,310,1445,592,126,727,532,23,10,1319,592,161,0,126,287,161,149,1.08014,0.480645,1.18254
18,189,540,197,72,271,1431,29,10,468,197,88,0,72,160,88,101,1.18125,0.534392,1.40278
19,171,731,281,78,372,1249,20,10,653,281,73,0,78,151,73,98,1.13245,0.573099,1.25641
20,159,563,216,64,283,1418,19,10,499,216,76,0,64,140,76,83,1.13571,0.522013,1.29688
21,285,1198,473,123,602,758,44,10,1075,473,118,0,123,241,118,167,1.18257,0.585965,1.35772
22,135,1182,530,59,593,812,6,10,1123,530,70,0,59,129,70,65,1.04651,0.481481,1.10169
23,151,796,334,59,403,1179,25,10,737,334,67,0,59,126,67,84,1.19841,0.556291,1.42373
24,100,514,213,43,258,1473,13,10,471,213,44,0,43,87,44,56,1.14943,0.56,1.30233
25,129,540,204,63,273,1455,5,10,477,204,61,0,63,124,61,68,1.04032,0.527132,1.07937
26,246,666,233,96,337,1299,35,10,570,233,115,0,96,211,115,131,1.16588,0.53252,1.36458
27,124,542,213,56,273,1446,12,10,486,213,56,0,56,112,56,68,1.10714,0.548387,1.21429
28,242,785,286,102,397,1187,28,10,683,286,112,0,102,214,112,130,1.13084,0.53719,1.27451
29,350,1286,489,146,651,672,42,10,1140,489,162,0,146,308,162,188,1.13636,0.537143,1.28767
30,266,943,341,123,479,1020,37,10,820,341,106,0,123,229,106,160,1.16157,0.601504,1.30081
31,360,1405,543,151,711,567,28,10,1254,543,181,0,151,332,181,179,1.08434,0.497222,1.18543
32,187,458,148,80,230,1522,20,10,378,148,87,0,80,167,87,100,1.11976,0.534759,1.25
33,202,731,265,97,369,1253,16,10,634,265,89,0,97,186,89,113,1.08602,0.559406,1.16495
34,262,1097,439,102,556,873,30,10,995,439,130,0,102,232,130,132,1.12931,0.503817,1.29412
35,250,803,298,102,403,1152,45,10,701,298,103,0,102,205,103,147,1.21951,0.588,1.44118
36,122,565,229,52,284,1419,16,10,513,229,54,0,52,106,54,68,1.15094,0.557377,1.30769
37,269,870,328,105,437,1098,32,10,765,328,132,0,105,237,132,137,1.13502,0.509294,1.30476
38,303,1230,470,137,623,738,32,10,1093,470,134,0,137,271,134,169,1.11808,0.557756,1.23358
39,239,741,273,95,373,1216,43,10,646,273,101,0,95,196,101,138,1.21939,0.577406,1.45263
40,156,845,359,55,431,1133,22,10,790,359,79,0,55,134,79,77,1.16418,0.49359,1.4
41,161,695,271,73,351,1293,12,10,622,271,76,0,73,149,76,85,1.08054,0.52795,1.16438
42,266,1348,557,110,681,627,25,10,1238,557,131,0,110,241,131,135,1.10373,0.507519,1.22727
43,129,762,320,56,386,1229,9,10,706,320,64,0,56,120,64,65,1.075,0.503876,1.16071
44,301,1096,420,124,552,861,43,10,972,420,134,0,124,258,134,167,1.16667,0.554817,1.34677
45,187,1202,516,79,607,787,11,10,1123,516,97,0,79,176,97,90,1.0625,0.481283,1.13924
46,129,709,294,55,360,1272,19,10,654,294,55,0,55,110,55,74,1.17273,0.573643,1.34545
47,220,1349,573,96,680,643,8,10,1253,573,116,0,96,212,116,104,1.03774,0.472727,1.08333
48,258,1308,543,107,658,668,24,10,1201,543,127,0,107,234,127,131,1.10256,0.507752,1.2243
49,170,1078,459,72,547,903,19,10,1006,459,79,0,72,151,79,91,1.12583,0.535294,1.26389
50,161,756,303,72,381,1238,6,10,684,303,83,0,72,155,83,78,1.03871,0.484472,1.08333
51,198,779,307,80,392,1208,13,10,699,307,105,0,80,185,105,93,1.07027,0.469697,1.1625
52,141,700,277,70,353,1285,15,10,630,277,56,0,70,126,56,85,1.11905,0.602837,1.21429
53,244,1337,554,104,679,654,9,10,1233,554,131,0,104,235,131,113,1.0383,0.463115,1.08654
54,293,1299,519,122,658,670,31,10,1177,519,140,0,122,262,140,153,1.11832,0.522184,1.2541
55,247,1375,578,105,692,607,18,10,1270,578,124,0,105,229,124,123,1.0786,0.497976,1.17143
56,258,1251,518,105,628,716,33,10,1146,518,120,0,105,225,120,138,1.14667,0.534884,1.31429
57,361,1381,523,162,696,586,33,10,1219,523,166,0,162,328,166,195,1.10061,0.540166,1.2037
58,103,905,400,49,456,1091,4,10,856,400,50,0,49,99,50,53,1.0404,0.514563,1.08163
59,171,662,252,72,338,1324,14,10,590,252,85,0,72,157,85,86,1.08917,0.502924,1.19444
60,273,1142,444,122,576,824,34,10,1020,444,117,0,122,239,117,156,1.14226,0.571429,1.27869
61,208,502,173,75,254,1455,43,10,427,173,90,0,75,165,90,118,1.26061,0.567308,1.57333
62,193,1022,433,77,512,957,21,10,945,433,95,0,77,172,95,98,1.12209,0.507772,1.27273
63,125,712,302,49,361,1278,10,10,663,302,66,0,49,115,66,59,1.08696,0.472,1.20408
64,195,1023,433,75,515,949,28,10,948,433,92,0,75,167,92,103,1.16766,0.528205,1.37333
65,196,1110,479,73,558,869,21,10,1037,479,102,0,73,175,102,94,1.12,0.479592,1.28767
66,228,1151,478,93,580,826,23,10,1058,478,112,0,93,205,112,116,1.1122,0.508772,1.24731
67,80,421,172,34,215,1576,3,10,387,172,43,0,34,77,43,37,1.03896,0.4625,1.08824
68,86,450,184,39,227,1538,12,10,411,184,35,0,39,74,35,51,1.16216,0.593023,1.30769
69,132,522,209,47,266,1454,24,10,475,209,61,0,47,108,61,71,1.22222,0.537879,1.51064
70,225,1081,442,95,544,889,30,10,986,442,100,0,95,195,100,125,1.15385,0.555556,1.31579
71,304,1225,486,123,616,739,36,10,1102,486,145,0,123,268,145,159,1.13433,0.523026,1.29268
72,305,1287,504,134,649,680,33,10,1153,504,138,0,134,272,138,167,1.12132,0.547541,1.24627
73,111,611,246,57,308,1383,6,10,554,246,48,0,57,105,48,63,1.05714,0.567568,1.10526
74,280,1243,495,116,632,727,30,10,1127,495,134,0,116,250,134,146,1.12,0.521429,1.25862
