left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,0,49,25,0,24,49951,0,14,49,25,0,0,0,0,0,0,nan,nan,nan
1,0,107,54,0,53,49893,0,14,107,54,0,0,0,0,0,0,nan,nan,nan
2,0,77,39,0,38,49923,0,14,77,39,0,0,0,0,0,0,nan,nan,nan
3,0,54,27,0,27,49946,0,15,54,27,0,0,0,0,0,0,nan,nan,nan
4,0,61,31,0,30,49939,0,13,61,31,0,0,0,0,0,0,nan,nan,nan
5,0,88,44,0,44,49912,0,15,88,44,0,0,0,0,0,0,nan,nan,nan
6,0,31,16,0,15,49969,0,14,31,16,0,0,0,0,0,0,nan,nan,nan
7,0,61,31,0,30,49939,0,14,61,31,0,0,0,0,0,0,nan,nan,nan
8,0,63,31,0,32,49937,0,15,63,31,0,0,0,0,0,0,nan,nan,nan
9,1,58,29,0,29,49942,0,15,58,29,1,0,0,1,1,0,1,0,nan
10,1,39,20,0,19,49961,0,14,39,20,1,0,0,1,1,0,1,0,nan
11,0,87,44,0,43,49913,0,14,87,44,0,0,0,0,0,0,nan,nan,nan
12,1,56,27,1,28,49944,0,15,55,27,0,0,1,1,0,1,1,1,1
13,0,47,24,0,23,49953,0,14,47,24,0,0,0,0,0,0,nan,nan,nan
14,0,59,29,0,30,49941,0,15,59,29,0,0,0,0,0,0,nan,nan,nan
15,0,32,16,0,16,49968,0,15,32,16,0,0,0,0,0,0,nan,nan,nan
16,0,67,33,0,34,49933,0,15,67,33,0,0,0,0,0,0,nan,nan,nan
17,0,63,32,0,31,49937,0,14,63,32,0,0,0,0,0,0,nan,nan,nan
18,0,51,26,0,25,49949,0,15,51,26,0,0,0,0,0,0,nan,nan,nan
19,0,39,20,0,19,49961,0,14,39,20,0,0,0,0,0,0,nan,nan,nan
20,0,29,15,0,14,49971,0,14,29,15,0,0,0,0,0,0,nan,nan,nan
21,0,35,18,0,17,49965,0,14,35,18,0,0,0,0,0,0,nan,nan,nan
22,0,41,21,0,20,49959,0,14,41,21,0,0,0,0,0,0,nan,nan,nan
23,0,44,22,0,22,49956,0,15,44,22,0,0,0,0,0,0,nan,nan,nan
24,0,64,32,0,32,49936,0,15,64,32,0,0,0,0,0,0,nan,nan,nan
25,0,99,50,0,49,49901,0,14,99,50,0,0,0,0,0,0,nan,nan,nan
26,1,33,17,0,16,49967,0,14,33,17,1,0,0,1,1,0,1,0,nan
27,0,47,24,0,23,49953,0,13,47,24,0,0,0,0,0,0,nan,nan,nan
28,1,40,20,0,20,49960,0,15,40,20,1,0,0,1,1,0,1,0,nan
29,1,53,25,1,27,49947,0,15,52,25,0,0,1,1,0,1,1,1,1
30,1,31,16,0,15,49969,0,14,31,16,1,0,0,1,1,0,1,0,nan
31,0,65,33,0,32,49935,0,14,65,33,0,0,0,0,0,0,nan,nan,nan
32,0,31,16,0,15,49969,0,14,31,16,0,0,0,0,0,0,nan,nan,nan
33,0,49,25,0,24,49951,0,14,49,25,0,0,0,0,0,0,nan,nan,nan
34,0,45,23,0,22,49955,0,14,45,23,0,0,0,0,0,0,nan,nan,nan
35,0,38,19,0,19,49962,0,15,38,19,0,0,0,0,0,0,nan,nan,nan
36,1,40,19,1,20,49960,0,15,39,19,0,0,1,1,0,1,1,1,1
37,0,39,20,0,19,49961,0,15,39,20,0,0,0,0,0,0,nan,nan,nan
38,0,31,16,0,15,49969,0,14,31,16,0,0,0,0,0,0,nan,nan,nan
39,0,93,47,0,46,49907,0,14,93,47,0,0,0,0,0,0,nan,nan,nan
40,1,170,84,1,85,49830,0,15,169,84,0,0,1,1,0,1,1,1,1
41,0,35,18,0,17,49965,0,14,35,18,0,0,0,0,0,0,nan,nan,nan
42,1,45,23,0,22,49955,0,14,45,23,1,0,0,1,1,0,1,0,nan
43,1,50,24,1,25,49950,0,15,49,24,0,0,1,1,0,1,1,1,1
44,0,55,28,0,27,49945,0,14,55,28,0,0,0,0,0,0,nan,nan,nan
45,0,84,41,0,43,49916,0,15,84,41,0,0,0,0,0,0,nan,nan,nan
46,0,73,37,0,36,49927,0,15,73,37,0,0,0,0,0,0,nan,nan,nan
47,0,50,25,0,25,49950,0,15,50,25,0,0,0,0,0,0,nan,nan,nan
48,2,49,24,0,25,49951,0,15,49,24,2,0,0,2,2,0,1,0,nan
