left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,215,347,114,46,187,49542,111,15,301,114,58,0,46,104,58,157,2.06731,0.730233,3.41304
1,205,424,152,44,228,49479,97,15,380,152,64,0,44,108,64,141,1.89815,0.687805,3.20455
2,191,326,116,35,175,49572,102,15,291,116,54,0,35,89,54,137,2.14607,0.717277,3.91429
3,229,370,121,45,204,49526,104,15,325,121,80,0,45,125,80,149,1.832,0.650655,3.31111
4,379,647,184,110,353,49187,166,15,537,184,103,0,110,213,103,276,1.77934,0.728232,2.50909
5,213,353,129,39,185,49523,124,15,314,129,50,0,39,89,50,163,2.39326,0.765258,4.17949
6,143,259,93,29,137,49664,77,15,230,93,37,0,29,66,37,106,2.16667,0.741259,3.65517
7,179,330,114,43,173,49576,94,15,287,114,42,0,43,85,42,137,2.10588,0.765363,3.18605
8,185,266,91,30,145,49624,110,15,236,91,45,0,30,75,45,140,2.46667,0.756757,4.66667
9,201,386,138,42,206,49506,108,15,344,138,51,0,42,93,51,150,2.16129,0.746269,3.57143
10,180,497,195,40,262,49422,81,15,457,195,59,0,40,99,59,121,1.81818,0.672222,3.025
11,209,296,88,47,161,49584,120,15,249,88,42,0,47,89,42,167,2.34831,0.799043,3.55319
12,186,395,155,34,206,49500,105,15,361,155,47,0,34,81,47,139,2.2963,0.747312,4.08824
13,178,328,106,43,179,49587,85,15,285,106,50,0,43,93,50,128,1.91398,0.719101,2.97674
14,207,361,119,45,197,49540,99,15,316,119,63,0,45,108,63,144,1.91667,0.695652,3.2
15,185,286,80,48,158,49632,82,15,238,80,55,0,48,103,55,130,1.79612,0.702703,2.70833
16,85,168,51,24,93,49791,41,15,144,51,20,0,24,44,20,65,1.93182,0.764706,2.70833
17,188,325,109,43,173,49588,87,15,282,109,58,0,43,101,58,130,1.86139,0.691489,3.02326
18,248,338,82,70,186,49558,104,15,268,82,74,0,70,144,74,174,1.72222,0.701613,2.48571
19,185,398,146,43,209,49517,85,15,355,146,57,0,43,100,57,128,1.85,0.691892,2.97674
20,169,350,129,33,188,49578,72,15,317,129,64,0,33,97,64,105,1.74227,0.621302,3.18182
21,206,318,115,37,166,49565,117,15,281,115,52,0,37,89,52,154,2.31461,0.747573,4.16216
22,211,309,100,41,168,49574,117,15,268,100,53,0,41,94,53,158,2.24468,0.748815,3.85366
23,206,371,134,38,199,49501,128,15,333,134,40,0,38,78,40,166,2.64103,0.805825,4.36842
24,260,344,123,35,186,49492,164,15,309,123,61,0,35,96,61,199,2.70833,0.765385,5.68571
25,235,475,175,44,256,49402,123,15,431,175,68,0,44,112,68,167,2.09821,0.710638,3.79545
26,217,251,82,36,133,49606,143,15,215,82,38,0,36,74,38,179,2.93243,0.824885,4.97222
27,168,227,66,37,124,49690,83,15,190,66,48,0,37,85,48,120,1.97647,0.714286,3.24324
28,206,417,135,59,223,49495,88,15,358,135,59,0,59,118,59,147,1.74576,0.713592,2.49153
29,174,351,132,32,187,49543,106,15,319,132,36,0,32,68,36,138,2.55882,0.793103,4.3125
30,186,338,118,41,179,49565,97,15,297,118,48,0,41,89,48,138,2.08989,0.741935,3.36585
31,222,435,144,53,238,49457,108,15,382,144,61,0,53,114,61,161,1.94737,0.725225,3.03774
32,236,455,145,64,246,49446,99,15,391,145,73,0,64,137,73,163,1.72263,0.690678,2.54688
33,198,299,106,34,159,49586,115,15,265,106,49,0,34,83,49,149,2.38554,0.752525,4.38235
34,184,343,117,42,184,49564,93,15,301,117,49,0,42,91,49,135,2.02198,0.733696,3.21429
35,206,561,202,59,300,49352,87,15,502,202,60,0,59,119,60,146,1.73109,0.708738,2.47458
36,167,263,87,35,141,49641,96,15,228,87,36,0,35,71,36,131,2.35211,0.784431,3.74286
37,225,343,103,55,185,49557,100,15,288,103,70,0,55,125,70,155,1.8,0.688889,2.81818
38,152,167,56,21,90,49728,105,15,146,56,26,0,21,47,26,126,3.23404,0.828947,6
39,197,337,117,38,182,49551,112,15,299,117,47,0,38,85,47,150,2.31765,0.761421,3.94737
40,212,307,103,40,164,49566,127,15,267,103,45,0,40,85,45,167,2.49412,0.787736,4.175
41,204,416,160,40,216,49459,125,15,376,160,39,0,40,79,39,165,2.58228,0.808824,4.125
42,193,324,106,40,178,49588,88,15,284,106,65,0,40,105,65,128,1.8381,0.663212,3.2
43,191,238,74,36,128,49650,112,15,202,74,43,0,36,79,43,148,2.41772,0.774869,4.11111
44,117,136,46,15,75,49791,73,15,121,46,29,0,15,44,29,88,2.65909,0.752137,5.86667
45,211,373,116,52,205,49525,102,15,321,116,57,0,52,109,57,154,1.93578,0.729858,2.96154
46,103,202,70,23,109,49744,54,15,179,70,26,0,23,49,26,77,2.10204,0.747573,3.34783
47,196,294,94,42,158,49603,103,15,252,94,51,0,42,93,51,145,2.10753,0.739796,3.45238
48,190,357,121,43,193,49547,96,15,314,121,51,0,43,94,51,139,2.02128,0.731579,3.23256
49,234,366,126,43,197,49492,142,15,323,126,49,0,43,92,49,185,2.54348,0.790598,4.30233
50,188,208,66,30,112,49676,116,15,178,66,42,0,30,72,42,146,2.61111,0.776596,4.86667
51,217,335,105,50,180,49553,112,15,285,105,55,0,50,105,55,162,2.06667,0.746544,3.24
52,208,331,111,41,179,49570,99,15,290,111,68,0,41,109,68,140,1.90826,0.673077,3.41463
53,289,467,154,63,250,49391,142,15,404,154,84,0,63,147,84,205,1.96599,0.709343,3.25397
54,184,280,81,47,152,49636,84,15,233,81,53,0,47,100,53,131,1.84,0.711957,2.78723
55,159,359,128,40,191,49572,69,15,319,128,50,0,40,90,50,109,1.76667,0.685535,2.725
56,211,325,110,42,173,49552,123,15,283,110,46,0,42,88,46,165,2.39773,0.781991,3.92857
57,184,221,59,42,120,49686,93,15,179,59,49,0,42,91,49,135,2.02198,0.733696,3.21429
58,183,237,69,38,130,49666,97,15,199,69,48,0,38,86,48,135,2.12791,0.737705,3.55263
59,233,364,121,47,196,49510,126,15,317,121,60,0,47,107,60,173,2.17757,0.742489,3.68085
60,208,248,73,37,138,49641,111,15,211,73,60,0,37,97,60,148,2.14433,0.711538,4
